"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Bosnia and Herz. (BA)","18.08.2021 21:00 - 18.08.2021 22:00 (CET)","N/A","1136","N/A","N/A","N/A","N/A","N/A","N/A","N/A","214","","132","274","N/A","N/A","N/A","N/A","n/e","N/A","n/e","71"
"Bosnia and Herz. (BA)","18.08.2021 22:00 - 18.08.2021 23:00 (CET)","N/A","1160","N/A","N/A","N/A","N/A","N/A","N/A","N/A","62","","98","146","N/A","N/A","N/A","N/A","n/e","N/A","n/e","75"
"Bosnia and Herz. (BA)","18.08.2021 23:00 - 19.08.2021 00:00 (CET)","N/A","1532","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","39","14","N/A","N/A","N/A","N/A","n/e","N/A","n/e","73"
"Bosnia and Herz. (BA)","19.08.2021 00:00 - 19.08.2021 01:00 (CET)","N/A","1226","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","","15","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","65"
"Bosnia and Herz. (BA)","19.08.2021 01:00 - 19.08.2021 02:00 (CET)","N/A","1247","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","62"
"Bosnia and Herz. (BA)","19.08.2021 02:00 - 19.08.2021 03:00 (CET)","N/A","1229","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","55"
"Bosnia and Herz. (BA)","19.08.2021 03:00 - 19.08.2021 04:00 (CET)","N/A","1230","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","52"
"Bosnia and Herz. (BA)","19.08.2021 04:00 - 19.08.2021 05:00 (CET)","N/A","1249","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","57"
"Bosnia and Herz. (BA)","19.08.2021 05:00 - 19.08.2021 06:00 (CET)","N/A","1233","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","","16","4","N/A","N/A","N/A","N/A","n/e","N/A","n/e","54"
"Bosnia and Herz. (BA)","19.08.2021 06:00 - 19.08.2021 07:00 (CET)","N/A","1247","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","93","N/A","N/A","N/A","N/A","n/e","N/A","n/e","43"
"Bosnia and Herz. (BA)","19.08.2021 07:00 - 19.08.2021 08:00 (CET)","N/A","1282","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","79","183","N/A","N/A","N/A","N/A","n/e","N/A","n/e","37"
"Bosnia and Herz. (BA)","19.08.2021 08:00 - 19.08.2021 09:00 (CET)","N/A","1359","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","96","250","N/A","N/A","N/A","N/A","n/e","N/A","n/e","26"
"Bosnia and Herz. (BA)","19.08.2021 09:00 - 19.08.2021 10:00 (CET)","N/A","1320","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","124","253","N/A","N/A","N/A","N/A","n/e","N/A","n/e","23"
"Bosnia and Herz. (BA)","19.08.2021 10:00 - 19.08.2021 11:00 (CET)","N/A","1294","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","128","250","N/A","N/A","N/A","N/A","n/e","N/A","n/e","25"
"Bosnia and Herz. (BA)","19.08.2021 11:00 - 19.08.2021 12:00 (CET)","N/A","1296","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","130","259","N/A","N/A","N/A","N/A","n/e","N/A","n/e","20"
"Bosnia and Herz. (BA)","19.08.2021 12:00 - 19.08.2021 13:00 (CET)","N/A","1298","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","139","261","N/A","N/A","N/A","N/A","n/e","N/A","n/e","15"
"Bosnia and Herz. (BA)","19.08.2021 13:00 - 19.08.2021 14:00 (CET)","N/A","1291","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","176","247","N/A","N/A","N/A","N/A","n/e","N/A","n/e","9"
"Bosnia and Herz. (BA)","19.08.2021 14:00 - 19.08.2021 15:00 (CET)","N/A","1301","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","197","230","N/A","N/A","N/A","N/A","n/e","N/A","n/e","4"
"Bosnia and Herz. (BA)","19.08.2021 15:00 - 19.08.2021 16:00 (CET)","N/A","1303","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","197","196","N/A","N/A","N/A","N/A","n/e","N/A","n/e","3"
"Bosnia and Herz. (BA)","19.08.2021 16:00 - 19.08.2021 17:00 (CET)","N/A","1274","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","154","189","N/A","N/A","N/A","N/A","n/e","N/A","n/e","1"
"Bosnia and Herz. (BA)","19.08.2021 17:00 - 19.08.2021 18:00 (CET)","N/A","1254","N/A","N/A","N/A","N/A","N/A","N/A","N/A","14","","155","220","N/A","N/A","N/A","N/A","n/e","N/A","n/e","6"
"Bosnia and Herz. (BA)","19.08.2021 18:00 - 19.08.2021 19:00 (CET)","N/A","1249","N/A","N/A","N/A","N/A","N/A","N/A","N/A","146","","159","317","N/A","N/A","N/A","N/A","n/e","N/A","n/e","12"
"Bosnia and Herz. (BA)","19.08.2021 19:00 - 19.08.2021 20:00 (CET)","N/A","1055","N/A","N/A","N/A","N/A","N/A","N/A","N/A","217","","188","243","N/A","N/A","N/A","N/A","n/e","N/A","n/e","17"
"Bosnia and Herz. (BA)","19.08.2021 20:00 - 19.08.2021 21:00 (CET)","N/A","1425","N/A","N/A","N/A","N/A","N/A","N/A","N/A","214","","167","220","N/A","N/A","N/A","N/A","n/e","N/A","n/e","13"
"Bosnia and Herz. (BA)","19.08.2021 21:00 - 19.08.2021 22:00 (CET)","N/A","1220","N/A","N/A","N/A","N/A","N/A","N/A","N/A","198","","117","194","N/A","N/A","N/A","N/A","n/e","N/A","n/e","22"
"Bosnia and Herz. (BA)","19.08.2021 22:00 - 19.08.2021 23:00 (CET)","N/A","1332","N/A","N/A","N/A","N/A","N/A","N/A","N/A","99","","16","230","N/A","N/A","N/A","N/A","n/e","N/A","n/e","28"
"Bosnia and Herz. (BA)","19.08.2021 23:00 - 20.08.2021 00:00 (CET)","N/A","1110","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","145","N/A","N/A","N/A","N/A","n/e","N/A","n/e","32"
"Bosnia and Herz. (BA)","20.08.2021 00:00 - 20.08.2021 01:00 (CET)","N/A","1236","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","32","N/A","N/A","N/A","N/A","n/e","N/A","n/e","30"
"Bosnia and Herz. (BA)","20.08.2021 01:00 - 20.08.2021 02:00 (CET)","N/A","1208","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","31"
"Bosnia and Herz. (BA)","20.08.2021 02:00 - 20.08.2021 03:00 (CET)","N/A","1196","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","23"
"Bosnia and Herz. (BA)","20.08.2021 03:00 - 20.08.2021 04:00 (CET)","N/A","1200","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","16"
"Bosnia and Herz. (BA)","20.08.2021 04:00 - 20.08.2021 05:00 (CET)","N/A","1204","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","13"
"Bosnia and Herz. (BA)","20.08.2021 05:00 - 20.08.2021 06:00 (CET)","N/A","1213","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","10","N/A","N/A","N/A","N/A","n/e","N/A","n/e","15"
"Bosnia and Herz. (BA)","20.08.2021 06:00 - 20.08.2021 07:00 (CET)","N/A","1251","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","117","N/A","N/A","N/A","N/A","n/e","N/A","n/e","6"
"Bosnia and Herz. (BA)","20.08.2021 07:00 - 20.08.2021 08:00 (CET)","N/A","1271","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","106","207","N/A","N/A","N/A","N/A","n/e","N/A","n/e","1"
"Bosnia and Herz. (BA)","20.08.2021 08:00 - 20.08.2021 09:00 (CET)","N/A","1412","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","124","252","N/A","N/A","N/A","N/A","n/e","N/A","n/e","1"
"Bosnia and Herz. (BA)","20.08.2021 09:00 - 20.08.2021 10:00 (CET)","N/A","1281","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","119","177","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","20.08.2021 10:00 - 20.08.2021 11:00 (CET)","N/A","1285","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","99","180","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","20.08.2021 11:00 - 20.08.2021 12:00 (CET)","N/A","1282","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","134","165","N/A","N/A","N/A","N/A","n/e","N/A","n/e","1"
"Bosnia and Herz. (BA)","20.08.2021 12:00 - 20.08.2021 13:00 (CET)","N/A","1307","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","136","161","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","20.08.2021 13:00 - 20.08.2021 14:00 (CET)","N/A","1280","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","185","211","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","20.08.2021 14:00 - 20.08.2021 15:00 (CET)","N/A","1296","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","199","199","N/A","N/A","N/A","N/A","n/e","N/A","n/e","2"
"Bosnia and Herz. (BA)","20.08.2021 15:00 - 20.08.2021 16:00 (CET)","N/A","1503","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","156","221","N/A","N/A","N/A","N/A","n/e","N/A","n/e","11"
"Bosnia and Herz. (BA)","20.08.2021 16:00 - 20.08.2021 17:00 (CET)","N/A","1296","N/A","N/A","N/A","N/A","N/A","N/A","N/A","29","","149","222","N/A","N/A","N/A","N/A","n/e","N/A","n/e","10"
"Bosnia and Herz. (BA)","20.08.2021 17:00 - 20.08.2021 18:00 (CET)","N/A","1101","N/A","N/A","N/A","N/A","N/A","N/A","N/A","150","","161","238","N/A","N/A","N/A","N/A","n/e","N/A","n/e","18"
"Bosnia and Herz. (BA)","20.08.2021 18:00 - 20.08.2021 19:00 (CET)","N/A","1110","N/A","N/A","N/A","N/A","N/A","N/A","N/A","194","","193","223","N/A","N/A","N/A","N/A","n/e","N/A","n/e","7"
"Bosnia and Herz. (BA)","20.08.2021 19:00 - 20.08.2021 20:00 (CET)","N/A","1389","N/A","N/A","N/A","N/A","N/A","N/A","N/A","193","","188","254","N/A","N/A","N/A","N/A","n/e","N/A","n/e","12"
"Bosnia and Herz. (BA)","20.08.2021 20:00 - 20.08.2021 21:00 (CET)","N/A","1397","N/A","N/A","N/A","N/A","N/A","N/A","N/A","195","","229","310","N/A","N/A","N/A","N/A","n/e","N/A","n/e","5"
"Bosnia and Herz. (BA)","20.08.2021 21:00 - 20.08.2021 22:00 (CET)","N/A","1114","N/A","N/A","N/A","N/A","N/A","N/A","N/A","201","","166","259","N/A","N/A","N/A","N/A","n/e","N/A","n/e","8"
"Bosnia and Herz. (BA)","20.08.2021 22:00 - 20.08.2021 23:00 (CET)","N/A","1314","N/A","N/A","N/A","N/A","N/A","N/A","N/A","192","","65","182","N/A","N/A","N/A","N/A","n/e","N/A","n/e","22"
"Bosnia and Herz. (BA)","20.08.2021 23:00 - 21.08.2021 00:00 (CET)","N/A","1298","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","195","N/A","N/A","N/A","N/A","n/e","N/A","n/e","30"
"Bosnia and Herz. (BA)","21.08.2021 00:00 - 21.08.2021 01:00 (CET)","N/A","1272","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","6","N/A","N/A","N/A","N/A","n/e","N/A","n/e","35"
"Bosnia and Herz. (BA)","21.08.2021 01:00 - 21.08.2021 02:00 (CET)","N/A","1240","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","40"
"Bosnia and Herz. (BA)","21.08.2021 02:00 - 21.08.2021 03:00 (CET)","N/A","1203","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","38"
"Bosnia and Herz. (BA)","21.08.2021 03:00 - 21.08.2021 04:00 (CET)","N/A","1205","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","35"
"Bosnia and Herz. (BA)","21.08.2021 04:00 - 21.08.2021 05:00 (CET)","N/A","1207","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","31"
"Bosnia and Herz. (BA)","21.08.2021 05:00 - 21.08.2021 06:00 (CET)","N/A","1296","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","32"
"Bosnia and Herz. (BA)","21.08.2021 06:00 - 21.08.2021 07:00 (CET)","N/A","1322","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","20","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","35"
"Bosnia and Herz. (BA)","21.08.2021 07:00 - 21.08.2021 08:00 (CET)","N/A","1272","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","108","3","N/A","N/A","N/A","N/A","n/e","N/A","n/e","31"
"Bosnia and Herz. (BA)","21.08.2021 08:00 - 21.08.2021 09:00 (CET)","N/A","1296","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","149","82","N/A","N/A","N/A","N/A","n/e","N/A","n/e","19"
"Bosnia and Herz. (BA)","21.08.2021 09:00 - 21.08.2021 10:00 (CET)","N/A","1297","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","186","131","N/A","N/A","N/A","N/A","n/e","N/A","n/e","14"
"Bosnia and Herz. (BA)","21.08.2021 10:00 - 21.08.2021 11:00 (CET)","N/A","1283","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","148","105","N/A","N/A","N/A","N/A","n/e","N/A","n/e","10"
"Bosnia and Herz. (BA)","21.08.2021 11:00 - 21.08.2021 12:00 (CET)","N/A","1279","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","178","95","N/A","N/A","N/A","N/A","n/e","N/A","n/e","12"
"Bosnia and Herz. (BA)","21.08.2021 12:00 - 21.08.2021 13:00 (CET)","N/A","1281","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","118","162","N/A","N/A","N/A","N/A","n/e","N/A","n/e","12"
"Bosnia and Herz. (BA)","21.08.2021 13:00 - 21.08.2021 14:00 (CET)","N/A","1278","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","116","155","N/A","N/A","N/A","N/A","n/e","N/A","n/e","7"
"Bosnia and Herz. (BA)","21.08.2021 14:00 - 21.08.2021 15:00 (CET)","N/A","1272","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","112","120","N/A","N/A","N/A","N/A","n/e","N/A","n/e","7"
"Bosnia and Herz. (BA)","21.08.2021 15:00 - 21.08.2021 16:00 (CET)","N/A","1651","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","78","114","N/A","N/A","N/A","N/A","n/e","N/A","n/e","8"
"Bosnia and Herz. (BA)","21.08.2021 16:00 - 21.08.2021 17:00 (CET)","N/A","1341","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","50","156","N/A","N/A","N/A","N/A","n/e","N/A","n/e","9"
"Bosnia and Herz. (BA)","21.08.2021 17:00 - 21.08.2021 18:00 (CET)","N/A","1279","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","23","330","N/A","N/A","N/A","N/A","n/e","N/A","n/e","11"
"Bosnia and Herz. (BA)","21.08.2021 18:00 - 21.08.2021 19:00 (CET)","N/A","1294","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","158","317","N/A","N/A","N/A","N/A","n/e","N/A","n/e","15"
"Bosnia and Herz. (BA)","21.08.2021 19:00 - 21.08.2021 20:00 (CET)","N/A","950","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","166","324","N/A","N/A","N/A","N/A","n/e","N/A","n/e","14"
"Bosnia and Herz. (BA)","21.08.2021 20:00 - 21.08.2021 21:00 (CET)","N/A","1045","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","222","343","N/A","N/A","N/A","N/A","n/e","N/A","n/e","10"
"Bosnia and Herz. (BA)","21.08.2021 21:00 - 21.08.2021 22:00 (CET)","N/A","1312","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","216","342","N/A","N/A","N/A","N/A","n/e","N/A","n/e","22"
"Bosnia and Herz. (BA)","21.08.2021 22:00 - 21.08.2021 23:00 (CET)","N/A","1489","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","57","286","N/A","N/A","N/A","N/A","n/e","N/A","n/e","27"
"Bosnia and Herz. (BA)","21.08.2021 23:00 - 22.08.2021 00:00 (CET)","N/A","1100","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","59","N/A","N/A","N/A","N/A","n/e","N/A","n/e","14"
"Bosnia and Herz. (BA)","22.08.2021 00:00 - 22.08.2021 01:00 (CET)","N/A","1253","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","20","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","16"
"Bosnia and Herz. (BA)","22.08.2021 01:00 - 22.08.2021 02:00 (CET)","N/A","1233","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","17","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","13"
"Bosnia and Herz. (BA)","22.08.2021 02:00 - 22.08.2021 03:00 (CET)","N/A","1203","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","10"
"Bosnia and Herz. (BA)","22.08.2021 03:00 - 22.08.2021 04:00 (CET)","N/A","1207","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","10"
"Bosnia and Herz. (BA)","22.08.2021 04:00 - 22.08.2021 05:00 (CET)","N/A","1214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","9"
"Bosnia and Herz. (BA)","22.08.2021 05:00 - 22.08.2021 06:00 (CET)","N/A","1210","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","6"
"Bosnia and Herz. (BA)","22.08.2021 06:00 - 22.08.2021 07:00 (CET)","N/A","1255","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","5"
"Bosnia and Herz. (BA)","22.08.2021 07:00 - 22.08.2021 08:00 (CET)","N/A","1265","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1","","36","2","N/A","N/A","N/A","N/A","n/e","N/A","n/e","3"
"Bosnia and Herz. (BA)","22.08.2021 08:00 - 22.08.2021 09:00 (CET)","N/A","1291","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","46","N/A","N/A","N/A","N/A","n/e","N/A","n/e","17"
"Bosnia and Herz. (BA)","22.08.2021 09:00 - 22.08.2021 10:00 (CET)","N/A","1285","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","87","N/A","N/A","N/A","N/A","n/e","N/A","n/e","17"
"Bosnia and Herz. (BA)","22.08.2021 10:00 - 22.08.2021 11:00 (CET)","N/A","1270","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","45","98","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","22.08.2021 11:00 - 22.08.2021 12:00 (CET)","N/A","1266","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","51","93","N/A","N/A","N/A","N/A","n/e","N/A","n/e","11"
"Bosnia and Herz. (BA)","22.08.2021 12:00 - 22.08.2021 13:00 (CET)","N/A","1261","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","72","90","N/A","N/A","N/A","N/A","n/e","N/A","n/e","10"
"Bosnia and Herz. (BA)","22.08.2021 13:00 - 22.08.2021 14:00 (CET)","N/A","1260","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","90","69","N/A","N/A","N/A","N/A","n/e","N/A","n/e","1"
"Bosnia and Herz. (BA)","22.08.2021 14:00 - 22.08.2021 15:00 (CET)","N/A","1259","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","72","69","N/A","N/A","N/A","N/A","n/e","N/A","n/e","3"
"Bosnia and Herz. (BA)","22.08.2021 15:00 - 22.08.2021 16:00 (CET)","N/A","1269","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","51","35","N/A","N/A","N/A","N/A","n/e","N/A","n/e","12"
"Bosnia and Herz. (BA)","22.08.2021 16:00 - 22.08.2021 17:00 (CET)","N/A","1261","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","69","26","N/A","N/A","N/A","N/A","n/e","N/A","n/e","40"
"Bosnia and Herz. (BA)","22.08.2021 17:00 - 22.08.2021 18:00 (CET)","N/A","1279","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","104","164","N/A","N/A","N/A","N/A","n/e","N/A","n/e","10"
"Bosnia and Herz. (BA)","22.08.2021 18:00 - 22.08.2021 19:00 (CET)","N/A","1276","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","105","153","N/A","N/A","N/A","N/A","n/e","N/A","n/e","37"
"Bosnia and Herz. (BA)","22.08.2021 19:00 - 22.08.2021 20:00 (CET)","N/A","1297","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4","","21","254","N/A","N/A","N/A","N/A","n/e","N/A","n/e","3"
"Bosnia and Herz. (BA)","22.08.2021 20:00 - 22.08.2021 21:00 (CET)","N/A","1388","N/A","N/A","N/A","N/A","N/A","N/A","N/A","156","","88","327","N/A","N/A","N/A","N/A","n/e","N/A","n/e","14"
"Bosnia and Herz. (BA)","22.08.2021 21:00 - 22.08.2021 22:00 (CET)","N/A","1395","N/A","N/A","N/A","N/A","N/A","N/A","N/A","128","","103","326","N/A","N/A","N/A","N/A","n/e","N/A","n/e","3"
"Bosnia and Herz. (BA)","22.08.2021 22:00 - 22.08.2021 23:00 (CET)","N/A","1143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","82","291","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","22.08.2021 23:00 - 23.08.2021 00:00 (CET)","N/A","1312","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","18","141","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 00:00 - 23.08.2021 01:00 (CET)","N/A","1284","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 01:00 - 23.08.2021 02:00 (CET)","N/A","1246","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 02:00 - 23.08.2021 03:00 (CET)","N/A","1233","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","0","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 03:00 - 23.08.2021 04:00 (CET)","N/A","1201","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","7","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 04:00 - 23.08.2021 05:00 (CET)","N/A","1138","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","67","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 05:00 - 23.08.2021 06:00 (CET)","N/A","1184","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","64","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 06:00 - 23.08.2021 07:00 (CET)","N/A","1207","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","16","172","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 07:00 - 23.08.2021 08:00 (CET)","N/A","1212","N/A","N/A","N/A","N/A","N/A","N/A","N/A","129","","58","256","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 08:00 - 23.08.2021 09:00 (CET)","N/A","1222","N/A","N/A","N/A","N/A","N/A","N/A","N/A","142","","132","346","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 09:00 - 23.08.2021 10:00 (CET)","N/A","1221","N/A","N/A","N/A","N/A","N/A","N/A","N/A","118","","136","312","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 10:00 - 23.08.2021 11:00 (CET)","N/A","1227","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","123","314","N/A","N/A","N/A","N/A","n/e","N/A","n/e","0"
"Bosnia and Herz. (BA)","23.08.2021 11:00 - 23.08.2021 12:00 (CET)","N/A","1219","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","121","327","N/A","N/A","N/A","N/A","n/e","N/A","n/e","3"
"Bosnia and Herz. (BA)","23.08.2021 12:00 - 23.08.2021 13:00 (CET)","N/A","1204","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","98","298","N/A","N/A","N/A","N/A","n/e","N/A","n/e","7"
"Bosnia and Herz. (BA)","23.08.2021 13:00 - 23.08.2021 14:00 (CET)","N/A","1203","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","","92","301","N/A","N/A","N/A","N/A","n/e","N/A","n/e","10"
"Bosnia and Herz. (BA)","23.08.2021 14:00 - 23.08.2021 15:00 (CET)","N/A","1205","N/A","N/A","N/A","N/A","N/A","N/A","N/A","142","","99","293","N/A","N/A","N/A","N/A","n/e","N/A","n/e","17"
