YEAR;MO;DY;HR;T2M
2018;8;9;19;22.85
2018;8;9;20;22.42
2018;8;9;21;21.8
2018;8;9;22;21.02
2018;8;9;23;20.17
2018;8;10;0;19.43
2018;8;10;1;18.77
2018;8;10;2;18.15
2018;8;10;3;17.6
2018;8;10;4;17.35
2018;8;10;5;18.53
2018;8;10;6;21.85
2018;8;10;7;24.81
2018;8;10;8;27.45
2018;8;10;9;28.9
2018;8;10;10;29.78
2018;8;10;11;30.51
2018;8;10;12;30.88
2018;8;10;13;30.72
2018;8;10;14;29.7
2018;8;10;15;28.4
2018;8;10;16;27.3
2018;8;10;17;25.8
2018;8;10;18;24.3
2018;8;10;19;23.54
2018;8;10;20;23
2018;8;10;21;22.12
2018;8;10;22;20.94
2018;8;10;23;20.06
2018;8;11;0;19.55
2018;8;11;1;19.33
2018;8;11;2;19.2
2018;8;11;3;19.05
2018;8;11;4;18.67
2018;8;11;5;18.81
2018;8;11;6;20.34
2018;8;11;7;22.58
2018;8;11;8;24.43
2018;8;11;9;25.33
2018;8;11;10;25.94
2018;8;11;11;26.51
2018;8;11;12;26.62
2018;8;11;13;26.43
2018;8;11;14;25.71
2018;8;11;15;24.86
2018;8;11;16;23.82
2018;8;11;17;22.41
2018;8;11;18;20.55
2018;8;11;19;19.33
2018;8;11;20;18.63
2018;8;11;21;17.83
2018;8;11;22;17.25
2018;8;11;23;16.72
2018;8;12;0;16.27
2018;8;12;1;15.77
2018;8;12;2;15.37
2018;8;12;3;14.94
2018;8;12;4;14.48
2018;8;12;5;15.7
2018;8;12;6;18.05
2018;8;12;7;20.76
2018;8;12;8;22.79
2018;8;12;9;24.48
2018;8;12;10;25.55
2018;8;12;11;26.48
2018;8;12;12;26.97
2018;8;12;13;26.98
2018;8;12;14;26.79
2018;8;12;15;26.3
2018;8;12;16;25.34
2018;8;12;17;23.94
2018;8;12;18;20.87
2018;8;12;19;18.94
2018;8;12;20;18.04
2018;8;12;21;17.35
2018;8;12;22;16.85
2018;8;12;23;16.46
2018;8;13;0;16.23
2018;8;13;1;15.95
2018;8;13;2;15.62
2018;8;13;3;15.38
2018;8;13;4;15.09
2018;8;13;5;16.52
2018;8;13;6;19.48
2018;8;13;7;22.73
2018;8;13;8;25.33
2018;8;13;9;27
2018;8;13;10;28.29
2018;8;13;11;29.15
2018;8;13;12;29.81
2018;8;13;13;29.76
2018;8;13;14;29.68
2018;8;13;15;29.44
2018;8;13;16;28.08
2018;8;13;17;25.96
2018;8;13;18;23.96
2018;8;13;19;22.3
2018;8;13;20;20.73
2018;8;13;21;19.03
2018;8;13;22;17.94
2018;8;13;23;17.38
2018;8;14;0;16.94
2018;8;14;1;16.54
2018;8;14;2;16.14
2018;8;14;3;15.76
2018;8;14;4;15.38
2018;8;14;5;16.38
2018;8;14;6;19.41
2018;8;14;7;22.09
2018;8;14;8;24.69
2018;8;14;9;26.14
2018;8;14;10;27.11
2018;8;14;11;27.37
2018;8;14;12;27.2
2018;8;14;13;27.01
2018;8;14;14;26.76
2018;8;14;15;27.03
2018;8;14;16;26.23
2018;8;14;17;23.76
2018;8;14;18;20.3
2018;8;14;19;18.59
2018;8;14;20;17.48
2018;8;14;21;16.48
2018;8;14;22;15.75
2018;8;14;23;15.21
2018;8;15;0;14.73
2018;8;15;1;14.35
2018;8;15;2;14.15
2018;8;15;3;14.16
2018;8;15;4;14.06
2018;8;15;5;14.59
2018;8;15;6;15.61
2018;8;15;7;17.11
2018;8;15;8;19.54
2018;8;15;9;21.49
2018;8;15;10;22.54
2018;8;15;11;22.62
2018;8;15;12;22.37
2018;8;15;13;21.9
2018;8;15;14;21.01
2018;8;15;15;19.9
2018;8;15;16;19.04
2018;8;15;17;18.2
2018;8;15;18;17.19
2018;8;15;19;16.58
2018;8;15;20;16.21
2018;8;15;21;15.73
2018;8;15;22;15.37
2018;8;15;23;15.01
2018;8;16;0;14.83
2018;8;16;1;14.67
2018;8;16;2;14.45
2018;8;16;3;14.26
2018;8;16;4;13.98
2018;8;16;5;14.56
2018;8;16;6;16.14
2018;8;16;7;18.04
2018;8;16;8;20.12
2018;8;16;9;21.76
2018;8;16;10;22.87
2018;8;16;11;23.47
2018;8;16;12;23.87
2018;8;16;13;23.94
2018;8;16;14;23.48
2018;8;16;15;22.36
2018;8;16;16;21.26
2018;8;16;17;20.07
2018;8;16;18;18.13
2018;8;16;19;16.69
2018;8;16;20;16.33
2018;8;16;21;16.19
2018;8;16;22;15.94
2018;8;16;23;15.48
2018;8;17;0;14.9
2018;8;17;1;14.33
2018;8;17;2;13.85
2018;8;17;3;13.44
2018;8;17;4;13.05
2018;8;17;5;14.2
2018;8;17;6;16.37
2018;8;17;7;19.19
2018;8;17;8;21.91
2018;8;17;9;23.8
2018;8;17;10;25.01
2018;8;17;11;25.67
2018;8;17;12;25.73
2018;8;17;13;25.61
2018;8;17;14;24.89
2018;8;17;15;24.36
2018;8;17;16;23.8
2018;8;17;17;22.01
2018;8;17;18;20.02
2018;8;17;19;18.87
2018;8;17;20;18.16
2018;8;17;21;17.73
2018;8;17;22;17.47
2018;8;17;23;17.35
2018;8;18;0;17.21
2018;8;18;1;17.06
2018;8;18;2;16.84
2018;8;18;3;16.51
2018;8;18;4;15.74
2018;8;18;5;15.83
2018;8;18;6;18.46
2018;8;18;7;20.85
2018;8;18;8;22.85
2018;8;18;9;24.33
2018;8;18;10;25.48
2018;8;18;11;26.32
2018;8;18;12;26.78
2018;8;18;13;26.93
2018;8;18;14;26.68
2018;8;18;15;26.15
2018;8;18;16;25.01
2018;8;18;17;23.2
2018;8;18;18;19.65
2018;8;18;19;17.9
2018;8;18;20;17.29
2018;8;18;21;16.92
2018;8;18;22;16.62
2018;8;18;23;16.4
2018;8;19;0;16.15
2018;8;19;1;15.94
2018;8;19;2;15.76
2018;8;19;3;15.65
2018;8;19;4;15.57
2018;8;19;5;16.1
2018;8;19;6;18.4
2018;8;19;7;21.16
2018;8;19;8;23.48
2018;8;19;9;24.98
2018;8;19;10;25.98
2018;8;19;11;26.6
2018;8;19;12;26.8
2018;8;19;13;26.68
2018;8;19;14;26.22
2018;8;19;15;25.4
2018;8;19;16;24.48
2018;8;19;17;22.76
2018;8;19;18;19.59
2018;8;19;19;18.34
2018;8;19;20;17.84
2018;8;19;21;17.44
2018;8;19;22;17.22
2018;8;19;23;17.05
2018;8;20;0;16.87
2018;8;20;1;16.6
2018;8;20;2;16.3
2018;8;20;3;16.05
2018;8;20;4;15.73
2018;8;20;5;16.15
2018;8;20;6;18.51
2018;8;20;7;21.08
2018;8;20;8;23.35
2018;8;20;9;24.61
2018;8;20;10;25.56
2018;8;20;11;26.23
2018;8;20;12;26.58
2018;8;20;13;26.48
2018;8;20;14;26.13
2018;8;20;15;25.48
2018;8;20;16;24.62
2018;8;20;17;22.79
2018;8;20;18;19.73
2018;8;20;19;18.6
2018;8;20;20;18.15
2018;8;20;21;17.73
2018;8;20;22;17.53
2018;8;20;23;17.37
2018;8;21;0;16.97
2018;8;21;1;16.35
2018;8;21;2;15.65
2018;8;21;3;15.05
2018;8;21;4;14.65
2018;8;21;5;15.15
2018;8;21;6;18.33
2018;8;21;7;21.23
2018;8;21;8;23.36
2018;8;21;9;24.8
2018;8;21;10;25.94
2018;8;21;11;26.75
2018;8;21;12;27.23
2018;8;21;13;27.33
2018;8;21;14;26.93
2018;8;21;15;26.08
2018;8;21;16;25.08
2018;8;21;17;23.16
2018;8;21;18;20.09
2018;8;21;19;19.3
2018;8;21;20;19.11
2018;8;21;21;18.85
2018;8;21;22;18.53
2018;8;21;23;18.25
2018;8;22;0;17.96
2018;8;22;1;17.6
2018;8;22;2;17.22
2018;8;22;3;16.84
2018;8;22;4;16.43
2018;8;22;5;16.48
2018;8;22;6;18.83
2018;8;22;7;21.76
2018;8;22;8;23.87
2018;8;22;9;25.25
2018;8;22;10;26.33
2018;8;22;11;26.95
2018;8;22;12;27.26
2018;8;22;13;27.31
2018;8;22;14;27.07
2018;8;22;15;26.44
2018;8;22;16;25.42
2018;8;22;17;23.4
2018;8;22;18;20.54
2018;8;22;19;19.4
2018;8;22;20;18.76
2018;8;22;21;18.16
2018;8;22;22;17.65
2018;8;22;23;17.19
2018;8;23;0;16.7
2018;8;23;1;16.21
2018;8;23;2;15.8
2018;8;23;3;15.48
2018;8;23;4;15.14
2018;8;23;5;15.37
2018;8;23;6;18.72
2018;8;23;7;22.03
2018;8;23;8;25.12
2018;8;23;9;26.78
2018;8;23;10;27.94
2018;8;23;11;28.65
2018;8;23;12;29.12
2018;8;23;13;29.29
2018;8;23;14;28.86
2018;8;23;15;27.74
2018;8;23;16;26.79
2018;8;23;17;24.94
2018;8;23;18;23.18
2018;8;23;19;21.96
2018;8;23;20;20.76
2018;8;23;21;19.69
2018;8;23;22;18.75
2018;8;23;23;18
2018;8;24;0;17.37
2018;8;24;1;16.81
2018;8;24;2;16.48
2018;8;24;3;16.32
2018;8;24;4;16.23
2018;8;24;5;16.46
2018;8;24;6;18.33
2018;8;24;7;19.98
2018;8;24;8;23.05
2018;8;24;9;25.25
2018;8;24;10;26.06
2018;8;24;11;26.62
2018;8;24;12;26.9
2018;8;24;13;27.2
2018;8;24;14;27.02
2018;8;24;15;26.59
2018;8;24;16;26.08
2018;8;24;17;24.07
2018;8;24;18;21.47
2018;8;24;19;19.86
2018;8;24;20;18.77
2018;8;24;21;17.87
2018;8;24;22;17.12
2018;8;24;23;16.78
2018;8;25;0;16.63
2018;8;25;1;16.36
2018;8;25;2;16.12
2018;8;25;3;15.94
2018;8;25;4;15.81
2018;8;25;5;16.2
2018;8;25;6;19.01
2018;8;25;7;22.62
2018;8;25;8;25.23
2018;8;25;9;26.48
2018;8;25;10;27.21
2018;8;25;11;27.78
2018;8;25;12;28.32
2018;8;25;13;28.15
2018;8;25;14;27.51
2018;8;25;15;26.33
2018;8;25;16;25.59
2018;8;25;17;23.86
2018;8;25;18;22.33
2018;8;25;19;21.33
2018;8;25;20;20.37
2018;8;25;21;19.44
2018;8;25;22;18.77
2018;8;25;23;18.1
2018;8;26;0;17.19
2018;8;26;1;16.09
2018;8;26;2;15.15
2018;8;26;3;14.59
2018;8;26;4;14.64
2018;8;26;5;15.64
2018;8;26;6;18.47
2018;8;26;7;20.32
2018;8;26;8;21.9
2018;8;26;9;23.28
2018;8;26;10;24.12
2018;8;26;11;24.17
2018;8;26;12;23.69
2018;8;26;13;23.1
2018;8;26;14;21.51
2018;8;26;15;19.32
2018;8;26;16;17.15
2018;8;26;17;14.96
2018;8;26;18;13.15
2018;8;26;19;11.83
2018;8;26;20;10.84
2018;8;26;21;10.19
2018;8;26;22;9.83
2018;8;26;23;9.65
2018;8;27;0;9.53
2018;8;27;1;9.41
2018;8;27;2;9.27
2018;8;27;3;9.1
2018;8;27;4;8.98
2018;8;27;5;8.96
2018;8;27;6;9.26
2018;8;27;7;9.86
2018;8;27;8;10.63
2018;8;27;9;11.59
2018;8;27;10;12.62
2018;8;27;11;13.53
2018;8;27;12;14.43
2018;8;27;13;15.13
2018;8;27;14;15.57
2018;8;27;15;15.35
2018;8;27;16;14.58
2018;8;27;17;13.51
2018;8;27;18;12.3
2018;8;27;19;11.65
2018;8;27;20;11.22
2018;8;27;21;10.93
2018;8;27;22;10.77
2018;8;27;23;10.56
2018;8;28;0;10.4
2018;8;28;1;10.3
2018;8;28;2;10.18
2018;8;28;3;10.08
2018;8;28;4;9.94
2018;8;28;5;10.43
2018;8;28;6;11.73
2018;8;28;7;13.48
2018;8;28;8;15.8
2018;8;28;9;18.33
2018;8;28;10;20.27
2018;8;28;11;21.62
2018;8;28;12;22.46
2018;8;28;13;22.74
2018;8;28;14;22.4
2018;8;28;15;21.56
2018;8;28;16;20.43
2018;8;28;17;18.69
2018;8;28;18;14.99
2018;8;28;19;13.25
2018;8;28;20;12.56
2018;8;28;21;12.22
2018;8;28;22;11.96
2018;8;28;23;11.8
2018;8;29;0;11.63
2018;8;29;1;11.4
2018;8;29;2;11.13
2018;8;29;3;10.86
2018;8;29;4;10.49
2018;8;29;5;10.53
2018;8;29;6;13.53
2018;8;29;7;16.71
2018;8;29;8;19.3
2018;8;29;9;21.56
2018;8;29;10;23.44
2018;8;29;11;24.87
2018;8;29;12;25.91
2018;8;29;13;26.47
2018;8;29;14;26.53
2018;8;29;15;26.19
2018;8;29;16;25.08
2018;8;29;17;22.23
2018;8;29;18;18.03
2018;8;29;19;16.54
2018;8;29;20;15.54
2018;8;29;21;14.68
2018;8;29;22;14.12
2018;8;29;23;13.65
2018;8;30;0;13.26
2018;8;30;1;12.98
2018;8;30;2;12.86
2018;8;30;3;12.67
2018;8;30;4;12.51
2018;8;30;5;12.87
2018;8;30;6;16.32
2018;8;30;7;19.6
2018;8;30;8;23.58
2018;8;30;9;25.47
2018;8;30;10;26.89
2018;8;30;11;27.79
2018;8;30;12;28.35
2018;8;30;13;28.53
2018;8;30;14;28.51
2018;8;30;15;27.77
2018;8;30;16;26.71
2018;8;30;17;23.79
2018;8;30;18;21.07
2018;8;30;19;19.66
2018;8;30;20;17.99
2018;8;30;21;16.53
2018;8;30;22;15.61
2018;8;30;23;15.37
2018;8;31;0;15.54
2018;8;31;1;15.53
2018;8;31;2;15.33
2018;8;31;3;15.11
2018;8;31;4;14.69
2018;8;31;5;14.4
2018;8;31;6;16.19
2018;8;31;7;19.21
2018;8;31;8;21.96
2018;8;31;9;23.73
2018;8;31;10;25.01
2018;8;31;11;26.01
2018;8;31;12;26.62
2018;8;31;13;26.81
2018;8;31;14;26.77
2018;8;31;15;26.28
2018;8;31;16;25.39
2018;8;31;17;22.86
2018;8;31;18;19.54
2018;8;31;19;18.08
2018;8;31;20;17.05
2018;8;31;21;16.11
2018;8;31;22;15.37
2018;8;31;23;14.85
2018;9;1;0;14.51
2018;9;1;1;14.22
2018;9;1;2;14.05
2018;9;1;3;13.92
2018;9;1;4;13.77
2018;9;1;5;13.77
2018;9;1;6;16.44
2018;9;1;7;18.87
2018;9;1;8;21.89
2018;9;1;9;23.89
2018;9;1;10;24.83
2018;9;1;11;25.35
2018;9;1;12;25.31
2018;9;1;13;24.92
2018;9;1;14;24.56
2018;9;1;15;24.28
2018;9;1;16;23.36
2018;9;1;17;21.48
2018;9;1;18;19.9
2018;9;1;19;19.76
2018;9;1;20;19.42
2018;9;1;21;18.87
2018;9;1;22;18.29
2018;9;1;23;17.76
2018;9;2;0;17.25
2018;9;2;1;16.62
2018;9;2;2;15.91
2018;9;2;3;15.33
2018;9;2;4;14.44
2018;9;2;5;13.69
2018;9;2;6;16.12
2018;9;2;7;18.9
2018;9;2;8;22.78
2018;9;2;9;24.48
2018;9;2;10;25.25
2018;9;2;11;25.75
2018;9;2;12;25.54
2018;9;2;13;25.27
2018;9;2;14;25.21
2018;9;2;15;24.68
2018;9;2;16;23.74
2018;9;2;17;21.99
2018;9;2;18;20.46
2018;9;2;19;19.65
2018;9;2;20;19.19
2018;9;2;21;18.55
2018;9;2;22;17.48
2018;9;2;23;16.3
2018;9;3;0;15.38
2018;9;3;1;14.62
2018;9;3;2;13.86
2018;9;3;3;12.95
2018;9;3;4;12.33
2018;9;3;5;12.54
2018;9;3;6;15.11
2018;9;3;7;17.18
2018;9;3;8;19.98
2018;9;3;9;22.14
2018;9;3;10;23.08
2018;9;3;11;23.61
2018;9;3;12;23.67
2018;9;3;13;23.62
2018;9;3;14;23.29
2018;9;3;15;22.44
2018;9;3;16;21.35
2018;9;3;17;19.3
2018;9;3;18;17.23
2018;9;3;19;16.33
2018;9;3;20;15.3
2018;9;3;21;14.32
2018;9;3;22;13.64
2018;9;3;23;13.1
2018;9;4;0;12.69
2018;9;4;1;12.32
2018;9;4;2;11.91
2018;9;4;3;11.48
2018;9;4;4;10.99
2018;9;4;5;10.76
2018;9;4;6;13.18
2018;9;4;7;15.66
2018;9;4;8;18.49
2018;9;4;9;20.02
2018;9;4;10;20.78
2018;9;4;11;20.9
2018;9;4;12;20.97
2018;9;4;13;20.96
2018;9;4;14;20.8
2018;9;4;15;20.05
2018;9;4;16;19.14
2018;9;4;17;17.51
2018;9;4;18;15.03
2018;9;4;19;14.07
2018;9;4;20;13.63
2018;9;4;21;13.05
2018;9;4;22;12.46
2018;9;4;23;12.06
2018;9;5;0;11.56
2018;9;5;1;11.08
2018;9;5;2;10.62
2018;9;5;3;10.48
2018;9;5;4;10.7
2018;9;5;5;11.23
2018;9;5;6;12.98
2018;9;5;7;14.21
2018;9;5;8;15.71
2018;9;5;9;17.92
2018;9;5;10;19.25
2018;9;5;11;20.16
2018;9;5;12;20.61
2018;9;5;13;20.76
2018;9;5;14;20.45
2018;9;5;15;19.7
2018;9;5;16;18.55
2018;9;5;17;16.87
2018;9;5;18;14.37
2018;9;5;19;13.58
2018;9;5;20;13.09
2018;9;5;21;12.65
2018;9;5;22;12.38
2018;9;5;23;12.21
2018;9;6;0;12.07
2018;9;6;1;11.98
2018;9;6;2;11.89
2018;9;6;3;11.7
2018;9;6;4;11.38
2018;9;6;5;11.4
2018;9;6;6;13.65
2018;9;6;7;16.06
2018;9;6;8;18.51
2018;9;6;9;20.59
2018;9;6;10;22.08
2018;9;6;11;23.13
2018;9;6;12;23.79
2018;9;6;13;24.12
2018;9;6;14;23.84
2018;9;6;15;23.32
2018;9;6;16;22.32
2018;9;6;17;19.71
2018;9;6;18;17.23
2018;9;6;19;16.37
2018;9;6;20;15.9
2018;9;6;21;15.3
2018;9;6;22;14.74
2018;9;6;23;14.37
2018;9;7;0;13.9
2018;9;7;1;13.42
2018;9;7;2;12.72
2018;9;7;3;11.92
2018;9;7;4;11.14
2018;9;7;5;11.01
2018;9;7;6;13.92
2018;9;7;7;16.99
2018;9;7;8;20.56
2018;9;7;9;22.41
2018;9;7;10;23.45
2018;9;7;11;24.03
2018;9;7;12;23.9
2018;9;7;13;23.48
2018;9;7;14;23
2018;9;7;15;22
2018;9;7;16;20.53
2018;9;7;17;18.41
2018;9;7;18;16.62
2018;9;7;19;15.96
2018;9;7;20;15.55
2018;9;7;21;15.2
2018;9;7;22;14.81
2018;9;7;23;14.46
2018;9;8;0;14.11
2018;9;8;1;13.86
2018;9;8;2;13.61
2018;9;8;3;13.26
2018;9;8;4;12.84
2018;9;8;5;12.65
2018;9;8;6;14.73
2018;9;8;7;16.65
2018;9;8;8;17.78
2018;9;8;9;19.39
2018;9;8;10;20.6
2018;9;8;11;21.5
2018;9;8;12;22.28
2018;9;8;13;22.63
2018;9;8;14;22.51
2018;9;8;15;21.99
2018;9;8;16;21.01
2018;9;8;17;18.72
2018;9;8;18;15.69
2018;9;8;19;14.64
2018;9;8;20;13.61
2018;9;8;21;13.24
2018;9;8;22;13.02
2018;9;8;23;12.76
2018;9;9;0;12.48
2018;9;9;1;12.4
2018;9;9;2;12.31
2018;9;9;3;12.12
2018;9;9;4;11.9
2018;9;9;5;11.76
2018;9;9;6;13.77
2018;9;9;7;16.87
2018;9;9;8;19.23
2018;9;9;9;21.14
2018;9;9;10;22.49
2018;9;9;11;23.41
2018;9;9;12;24.07
2018;9;9;13;24.3
2018;9;9;14;24.06
2018;9;9;15;23.3
2018;9;9;16;22.05
2018;9;9;17;18.97
2018;9;9;18;14.87
2018;9;9;19;13.94
2018;9;9;20;13.75
2018;9;9;21;13.63
2018;9;9;22;13.48
2018;9;9;23;13.26
2018;9;10;0;13.02
2018;9;10;1;12.8
2018;9;10;2;12.5
2018;9;10;3;12.12
2018;9;10;4;11.65
2018;9;10;5;11.27
2018;9;10;6;13.04
2018;9;10;7;16.19
2018;9;10;8;18.59
2018;9;10;9;20.54
2018;9;10;10;22.04
2018;9;10;11;23.08
2018;9;10;12;23.69
2018;9;10;13;23.83
2018;9;10;14;23.52
2018;9;10;15;22.79
2018;9;10;16;21.57
2018;9;10;17;18.17
2018;9;10;18;14.46
2018;9;10;19;13.63
2018;9;10;20;13.15
2018;9;10;21;12.62
2018;9;10;22;12.13
2018;9;10;23;11.98
2018;9;11;0;12.15
2018;9;11;1;12.48
2018;9;11;2;12.47
2018;9;11;3;11.78
2018;9;11;4;11.05
2018;9;11;5;11.36
2018;9;11;6;12.71
2018;9;11;7;15.31
2018;9;11;8;17.73
2018;9;11;9;20.08
2018;9;11;10;21.76
2018;9;11;11;22.8
2018;9;11;12;23.39
2018;9;11;13;23.57
2018;9;11;14;23.35
2018;9;11;15;22.48
2018;9;11;16;20.12
2018;9;11;17;17.44
2018;9;11;18;15.47
2018;9;11;19;14.32
2018;9;11;20;13.99
2018;9;11;21;14
2018;9;11;22;13.96
2018;9;11;23;13.73
2018;9;12;0;13.57
2018;9;12;1;13.7
2018;9;12;2;13.63
2018;9;12;3;13.46
2018;9;12;4;13.44
2018;9;12;5;13.48
2018;9;12;6;15.16
2018;9;12;7;18.19
2018;9;12;8;20.79
2018;9;12;9;22.35
2018;9;12;10;23.66
2018;9;12;11;24.71
2018;9;12;12;25.44
2018;9;12;13;25.7
2018;9;12;14;25.47
2018;9;12;15;24.7
2018;9;12;16;23.32
2018;9;12;17;19.91
2018;9;12;18;17.05
2018;9;12;19;16.69
2018;9;12;20;16.44
2018;9;12;21;15.88
2018;9;12;22;15.41
2018;9;12;23;15.05
2018;9;13;0;14.65
2018;9;13;1;14.2
2018;9;13;2;13.84
2018;9;13;3;13.83
2018;9;13;4;13.67
2018;9;13;5;13.21
2018;9;13;6;14.89
2018;9;13;7;18.37
2018;9;13;8;21.44
2018;9;13;9;23.11
2018;9;13;10;24.41
2018;9;13;11;25.4
2018;9;13;12;26.06
2018;9;13;13;26.3
2018;9;13;14;26.15
2018;9;13;15;25.35
2018;9;13;16;23.83
2018;9;13;17;20.06
2018;9;13;18;17.36
2018;9;13;19;16.46
2018;9;13;20;15.9
2018;9;13;21;15.74
2018;9;13;22;15.58
2018;9;13;23;15.32
2018;9;14;0;15.07
2018;9;14;1;14.95
2018;9;14;2;14.89
2018;9;14;3;14.75
2018;9;14;4;14.4
2018;9;14;5;14
2018;9;14;6;15.04
2018;9;14;7;17.99
2018;9;14;8;20.69
2018;9;14;9;22.08
2018;9;14;10;23.25
2018;9;14;11;24.25
2018;9;14;12;24.9
2018;9;14;13;25.14
2018;9;14;14;25.08
2018;9;14;15;24.33
2018;9;14;16;22.54
2018;9;14;17;19.98
2018;9;14;18;18.53
2018;9;14;19;17.8
2018;9;14;20;17.05
2018;9;14;21;16.55
2018;9;14;22;16.25
2018;9;14;23;16.16
2018;9;15;0;16.1
2018;9;15;1;15.76
2018;9;15;2;15.11
2018;9;15;3;14.14
2018;9;15;4;12.87
2018;9;15;5;11.96
2018;9;15;6;13.83
2018;9;15;7;16.98
2018;9;15;8;20.17
2018;9;15;9;22.15
2018;9;15;10;23.4
2018;9;15;11;24.09
2018;9;15;12;24.25
2018;9;15;13;24.18
2018;9;15;14;23.8
2018;9;15;15;22.95
2018;9;15;16;21.59
2018;9;15;17;19.15
2018;9;15;18;16.09
2018;9;15;19;14.97
2018;9;15;20;14.06
2018;9;15;21;13.37
2018;9;15;22;12.76
2018;9;15;23;12.26
2018;9;16;0;11.93
2018;9;16;1;11.77
2018;9;16;2;11.64
2018;9;16;3;11.51
2018;9;16;4;11.3
2018;9;16;5;11.05
2018;9;16;6;12.91
2018;9;16;7;16.27
2018;9;16;8;18.83
2018;9;16;9;20.64
2018;9;16;10;22.05
2018;9;16;11;23.1
2018;9;16;12;23.83
2018;9;16;13;24.14
2018;9;16;14;23.99
2018;9;16;15;23.38
2018;9;16;16;22.02
2018;9;16;17;17.98
2018;9;16;18;14.31
2018;9;16;19;13.43
2018;9;16;20;12.52
2018;9;16;21;11.77
2018;9;16;22;11.29
2018;9;16;23;10.94
2018;9;17;0;10.68
2018;9;17;1;10.47
2018;9;17;2;10.33
2018;9;17;3;10.24
2018;9;17;4;10.02
2018;9;17;5;9.73
2018;9;17;6;12.4
2018;9;17;7;16.08
2018;9;17;8;19.71
2018;9;17;9;21.82
2018;9;17;10;23.26
2018;9;17;11;24.24
2018;9;17;12;24.76
2018;9;17;13;24.86
2018;9;17;14;24.46
2018;9;17;15;23.33
2018;9;17;16;21.66
2018;9;17;17;18.69
2018;9;17;18;16.47
2018;9;17;19;15.16
2018;9;17;20;13.96
2018;9;17;21;13.17
2018;9;17;22;12.72
2018;9;17;23;12.45
2018;9;18;0;12.24
2018;9;18;1;12.26
2018;9;18;2;12.37
2018;9;18;3;12.65
2018;9;18;4;12.55
2018;9;18;5;11.98
2018;9;18;6;13.26
2018;9;18;7;16.8
2018;9;18;8;20.49
2018;9;18;9;22.67
2018;9;18;10;24.31
2018;9;18;11;25.43
2018;9;18;12;26.13
2018;9;18;13;26.34
2018;9;18;14;26.03
2018;9;18;15;24.9
2018;9;18;16;23.55
2018;9;18;17;20.58
2018;9;18;18;18.2
2018;9;18;19;16.95
2018;9;18;20;16.11
2018;9;18;21;15.59
2018;9;18;22;15.3
2018;9;18;23;15.12
2018;9;19;0;14.83
2018;9;19;1;14.67
2018;9;19;2;14.62
2018;9;19;3;14.58
2018;9;19;4;14.28
2018;9;19;5;13.73
2018;9;19;6;14.73
2018;9;19;7;17.92
2018;9;19;8;21.92
2018;9;19;9;23.86
2018;9;19;10;25.15
2018;9;19;11;26.05
2018;9;19;12;26.44
2018;9;19;13;26.18
2018;9;19;14;25.26
2018;9;19;15;24.39
2018;9;19;16;23.09
2018;9;19;17;20.12
2018;9;19;18;18.23
2018;9;19;19;17.28
2018;9;19;20;16.18
2018;9;19;21;15.15
2018;9;19;22;15.19
2018;9;19;23;15.71
2018;9;20;0;15.95
2018;9;20;1;15.86
2018;9;20;2;15.56
2018;9;20;3;15.27
2018;9;20;4;15.05
2018;9;20;5;14.83
2018;9;20;6;15.5
2018;9;20;7;17.92
2018;9;20;8;20.33
2018;9;20;9;22.03
2018;9;20;10;23.14
2018;9;20;11;23.76
2018;9;20;12;23.9
2018;9;20;13;23.42
2018;9;20;14;22.75
2018;9;20;15;21.95
2018;9;20;16;20.43
2018;9;20;17;18.04
2018;9;20;18;16.68
2018;9;20;19;16.11
2018;9;20;20;15.73
2018;9;20;21;15.44
2018;9;20;22;15.33
2018;9;20;23;15.3
2018;9;21;0;15.16
2018;9;21;1;14.86
2018;9;21;2;14.4
2018;9;21;3;13.98
2018;9;21;4;13.48
2018;9;21;5;13.24
2018;9;21;6;14.16
2018;9;21;7;16.56
2018;9;21;8;19.09
2018;9;21;9;22.15
2018;9;21;10;24.28
2018;9;21;11;25.43
2018;9;21;12;25.99
2018;9;21;13;26.01
2018;9;21;14;25.4
2018;9;21;15;24.53
2018;9;21;16;22.81
2018;9;21;17;19.91
2018;9;21;18;17.94
2018;9;21;19;16.57
2018;9;21;20;15.68
2018;9;21;21;15.06
2018;9;21;22;14.55
2018;9;21;23;13.93
2018;9;22;0;13.33
2018;9;22;1;12.89
2018;9;22;2;12.56
2018;9;22;3;12.33
2018;9;22;4;12.01
2018;9;22;5;11.88
2018;9;22;6;14
2018;9;22;7;17.84
2018;9;22;8;21.78
2018;9;22;9;23.19
2018;9;22;10;23.56
2018;9;22;11;23.19
2018;9;22;12;22.36
2018;9;22;13;21.51
2018;9;22;14;20.77
2018;9;22;15;19.43
2018;9;22;16;17.56
2018;9;22;17;15.77
2018;9;22;18;13.74
2018;9;22;19;12.15
2018;9;22;20;10.76
2018;9;22;21;9.9
2018;9;22;22;9.4
2018;9;22;23;9.46
2018;9;23;0;9.69
2018;9;23;1;10.23
2018;9;23;2;10.85
2018;9;23;3;11.42
2018;9;23;4;11.73
2018;9;23;5;11.05
2018;9;23;6;12.55
2018;9;23;7;15.4
2018;9;23;8;19.9
2018;9;23;9;22.78
2018;9;23;10;24.53
2018;9;23;11;25.87
2018;9;23;12;26.88
2018;9;23;13;27.49
2018;9;23;14;27.51
