timestep,temperature
1868,-0.5
1869,-0.8
1870,-1.1
1871,-1.5
1872,-1.8
1873,-1.9000000000000001
1874,-2.0
1875,-2.2
1876,-2.4
1877,-2.6
1878,-2.6
1879,-2.4
1880,-2.0
1881,-0.8
1882,0.0
1883,0.8
1884,1.2
1885,0.8
1886,0.8
1887,1.4000000000000001
1888,1.4000000000000001
1889,1.2
1890,0.6
1891,0.2
1892,0.0
1893,-0.8
1894,-1.4000000000000001
1895,-2.0
1896,-2.6
1897,-2.8000000000000003
1898,-3.0
1899,-3.2
1900,-3.4
1901,-3.6
1902,-3.4
1903,-2.8000000000000003
1904,-2.0
1905,-1.8
1906,-1.8
1907,-1.7
1908,-1.7
1909,-2.2
1910,-2.2
1911,-2.3000000000000003
1912,-2.4
1913,-2.9
1914,-3.2
1915,-3.1
1916,-3.2
1917,-3.2
1918,-3.1
1919,-3.0
1920,-3.2
1921,-3.2
1922,-3.4
1923,-3.5
1924,-3.7
1925,-3.4
1926,-3.0
1927,-2.8000000000000003
1928,-2.2
1929,-1.8
1930,-2.2
1931,-2.2
1932,-2.5
1933,-2.6
1934,-2.4
1935,-2.8000000000000003
1936,-2.8000000000000003
1937,-4.0
1938,-4.6000000000000005
1939,-4.6000000000000005
1940,-4.6000000000000005
1941,-4.7
1942,-4.7
1943,-4.8
1944,-4.8
1945,-4.8
1946,-4.8
1947,-4.8
1948,-4.7
1949,-4.7
1950,-4.7
1951,-4.4
1952,-3.8000000000000003
1953,-3.9
1954,-3.2
1955,-3.0
1956,-2.7
1957,-2.2
1958,-1.8
1959,-1.9000000000000001
1960,-2.0
1961,-2.1
1962,-2.2
1963,-2.2
1964,-2.4
1965,-2.6
1966,-2.8000000000000003
1967,-3.0
1968,-3.2
1969,-3.2
1970,-3.4
1971,-3.4
1972,-3.8000000000000003
1973,-4.2
1974,-4.2
1975,-3.2
1976,-0.4
1977,1.4000000000000001
1978,2.8000000000000003
1979,2.2
1980,3.4
1981,3.0
1982,2.8000000000000003
1983,2.8000000000000003
1984,2.2
1985,2.0
1986,1.2
1987,0.7000000000000001
1988,0.5
1989,0.4
1990,-0.2
1991,-1.0
1992,-1.8
1993,-2.0
1994,-2.2
1995,-2.4
1996,-2.7
1997,-2.5
1998,-1.5
1999,0.1
2000,-0.4
2001,2.0
2002,4.0
2003,6.6000000000000005
2004,7.4
2005,6.8
2006,7.6000000000000005
2007,7.8
2008,8.6
2009,6.6000000000000005
2010,5.0
2011,3.9
2012,2.8000000000000003
2013,2.8000000000000003
2014,2.6
2015,2.4
2016,2.2
2017,1.8
2018,1.3
2019,0.8
2020,0.9
2021,1.0
2022,1.0
2023,1.2
2024,1.4000000000000001
2025,1.6
2026,2.0
2027,2.7
2028,3.1
2029,3.5
2030,3.6
2031,3.6
2032,3.6
2033,3.4
2034,3.2
2035,2.9
2036,2.5
2037,2.1
2038,1.9000000000000001
2039,1.7
2040,1.6
2041,1.6
2042,1.5
2043,1.5
2044,1.4000000000000001
2045,1.4000000000000001
2046,1.7
2047,2.3000000000000003
2048,3.2
2049,4.2
2050,6.4
2051,7.4
2052,7.3
2053,7.8
2054,7.2
2055,5.6000000000000005
2056,6.2
2057,5.5
2058,4.6000000000000005
2059,3.6
2060,2.2
2061,1.4000000000000001
2062,1.0
2063,0.8
2064,0.4
2065,0.2
2066,-0.2
2067,-0.4
2068,-0.8
2069,-1.0
2070,-0.6
2071,1.4000000000000001
2072,3.8000000000000003
2073,6.4
2074,9.4
2075,10.8
2076,11.8
2077,11.8
2078,11.4
2079,11.700000000000001
2080,12.8
2081,11.0
2082,7.5
2083,5.9
2084,4.2
2085,4.0
2086,3.4
2087,2.9
2088,2.2
2089,2.0
2090,1.9000000000000001
2091,1.7
2092,1.5
2093,2.2
2094,2.4
2095,5.7
2096,8.6
2097,11.6
2098,14.4
2099,14.4
2100,14.200000000000001
2101,15.4
2102,15.0
2103,15.4
2104,14.8
2105,12.8
2106,12.0
2107,11.700000000000001
2108,11.4
2109,11.200000000000001
2110,11.0
2111,10.9
2112,10.8
2113,10.0
2114,9.200000000000001
2115,8.8
2116,8.4
2117,8.2
2118,11.6
2119,12.0
2120,12.8
2121,14.200000000000001
2122,14.200000000000001
2123,15.200000000000001
2124,15.700000000000001
2125,15.6
2126,15.8
2127,15.8
2128,15.5
2129,14.6
2130,13.8
2131,13.4
2132,13.200000000000001
2133,12.8
2134,12.6
2135,12.4
2136,12.200000000000001
2137,12.6
2138,13.6
2139,14.4
2140,14.200000000000001
2141,14.200000000000001
2142,14.700000000000001
2143,16.0
2144,17.2
2145,16.3
2146,16.3
2147,17.8
2148,17.5
2149,16.2
2150,13.200000000000001
2151,14.0
2152,12.5
2153,12.200000000000001
2154,11.6
2155,11.4
2156,10.4
2157,8.2
2158,7.8
2159,7.6000000000000005
2160,5.0
2161,7.2
2162,6.4
2163,5.8
2164,4.6000000000000005
2165,4.5
2166,5.0
2167,6.8
2168,8.4
2169,8.5
2170,8.5
2171,5.2
2172,5.0
2173,7.0
2174,6.8
2175,6.9
2176,7.0
2177,6.9
2178,5.9
2179,4.2
2180,3.0
2181,2.5
2182,2.4
2183,2.2
2184,1.2
2185,2.2
2186,1.9000000000000001
2187,1.7
2188,1.5
2189,1.7
2190,2.0
2191,3.2
2192,6.4
2193,9.200000000000001
2194,11.200000000000001
2195,13.4
2196,14.6
2197,13.200000000000001
2198,13.8
2199,14.200000000000001
2200,14.6
2201,13.0
2202,11.4
2203,9.8
2204,8.2
2205,6.8
2206,6.0
2207,5.2
2208,3.0
2209,4.4
2210,3.9
2211,3.4
2212,2.9
2213,2.8000000000000003
2214,4.4
2215,6.2
2216,10.4
2217,13.4
2218,16.1
2219,17.400000000000002
2220,19.1
2221,19.6
2222,20.2
2223,20.0
2224,18.400000000000002
2225,16.2
2226,14.8
2227,14.0
2228,13.200000000000001
2229,10.200000000000001
2230,10.4
2231,10.9
2232,9.5
2233,11.4
2234,10.9
2235,10.200000000000001
2236,9.1
2237,8.5
2238,11.9
2239,13.200000000000001
2240,14.8
2241,17.8
2242,17.400000000000002
2243,18.2
2244,19.0
2245,17.5
2246,16.8
2247,16.1
2248,15.8
2249,15.700000000000001
2250,15.0
2251,14.6
2252,14.200000000000001
2253,14.0
2254,13.200000000000001
2255,11.9
2256,11.1
2257,10.4
2258,10.200000000000001
2259,10.8
2260,8.2
2261,7.6000000000000005
2262,9.3
2263,12.200000000000001
2264,13.700000000000001
2265,13.4
2266,14.8
2267,12.200000000000001
2268,10.4
2269,10.200000000000001
2270,9.8
2271,9.8
2272,9.4
2273,9.9
2274,9.200000000000001
2275,8.8
2276,8.6
2277,8.4
2278,8.4
2279,8.2
2280,8.0
2281,8.2
2282,8.2
2283,8.0
2284,8.0
2285,8.2
2286,7.8
2287,7.6000000000000005
2288,8.2
2289,9.0
2290,10.6
2291,12.0
2292,13.4
2293,14.8
2294,15.0
2295,14.6
2296,13.8
2297,11.6
2298,10.6
2299,10.0
2300,9.4
2301,9.6
2302,8.8
2303,8.1
2304,6.8
2305,7.4
2306,7.2
2307,7.0
2308,6.6000000000000005
2309,6.4
2310,7.0
2311,7.6000000000000005
2312,8.3
2313,9.4
2314,11.6
2315,13.6
2316,15.8
2317,16.6
2318,17.2
2319,17.6
2320,17.400000000000002
2321,15.5
2322,14.0
2323,13.200000000000001
2324,12.1
2325,11.5
2326,10.700000000000001
2327,9.9
2328,7.2
2329,8.5
2330,8.0
2331,7.5
2332,6.6000000000000005
2333,6.2
2334,7.5
2335,10.200000000000001
2336,13.0
2337,16.4
2338,19.400000000000002
2339,21.5
2340,23.0
2341,23.7
2342,24.2
2343,24.400000000000002
2344,24.0
2345,21.900000000000002
2346,19.2
2347,17.0
2348,14.200000000000001
2349,13.0
2350,12.700000000000001
2351,12.4
2352,9.700000000000001
2353,12.1
2354,11.200000000000001
2355,10.4
2356,10.0
2357,10.5
2358,12.8
2359,16.0
2360,19.400000000000002
2361,20.6
2362,21.2
2363,22.1
2364,22.1
2365,21.6
2366,18.6
2367,17.1
2368,15.200000000000001
2369,14.6
2370,14.4
2371,13.8
2372,13.200000000000001
2373,12.4
2374,11.8
2375,11.6
2376,11.200000000000001
2377,11.4
2378,11.200000000000001
2379,11.200000000000001
2380,11.0
2381,12.8
2382,13.4
2383,14.4
2384,15.1
2385,16.8
2386,17.6
2387,18.6
2388,18.2
2389,19.6
2390,19.6
2391,18.400000000000002
2392,18.2
2393,16.8
2394,16.0
2395,14.3
2396,12.6
2397,11.6
2398,10.9
2399,10.200000000000001
2400,6.6000000000000005
2401,9.6
2402,8.6
2403,7.6000000000000005
2404,6.5
2405,6.4
2406,7.0
2407,8.2
2408,10.1
2409,13.5
2410,15.200000000000001
2411,16.6
2412,16.0
2413,17.8
2414,18.0
2415,18.8
2416,19.7
2417,18.3
2418,15.1
2419,13.5
2420,12.0
2421,10.700000000000001
2422,10.0
2423,9.5
2424,8.1
2425,9.0
2426,8.8
2427,8.4
2428,7.6000000000000005
2429,7.8
2430,10.3
2431,13.0
2432,15.6
2433,17.6
2434,19.400000000000002
2435,21.6
2436,24.2
2437,25.6
2438,25.2
2439,25.2
2440,23.6
2441,22.2
2442,20.2
2443,19.2
2444,17.0
2445,15.6
2446,16.2
2447,16.4
2448,13.200000000000001
2449,16.8
2450,15.6
2451,14.4
2452,12.6
2453,12.8
2454,13.4
2455,15.200000000000001
2456,17.2
2457,18.8
2458,18.8
2459,19.0
2460,19.8
2461,21.2
2462,22.0
2463,21.400000000000002
2464,21.7
2465,19.8
2466,17.5
2467,15.200000000000001
2468,13.8
2469,12.0
2470,11.200000000000001
2471,10.4
2472,7.4
2473,9.1
2474,8.4
2475,8.0
2476,7.2
2477,7.8
2478,9.1
2479,11.0
2480,14.1
2481,16.6
2482,21.2
2483,22.2
2484,24.400000000000002
2485,24.8
2486,24.0
2487,24.2
2488,23.6
2489,21.8
2490,20.0
2491,19.2
2492,18.400000000000002
2493,17.400000000000002
2494,17.0
2495,16.5
2496,14.200000000000001
2497,16.0
2498,15.4
2499,14.8
2500,13.9
2501,13.6
2502,13.9
2503,15.200000000000001
2504,15.4
2505,16.4
2506,21.1
2507,22.2
2508,21.8
2509,21.900000000000002
2510,22.0
2511,21.7
2512,21.2
2513,21.0
2514,20.2
2515,19.7
2516,19.2
2517,19.3
2518,18.8
2519,18.2
2520,15.6
2521,17.400000000000002
2522,17.0
2523,16.5
2524,15.1
2525,14.700000000000001
2526,15.0
2527,15.8
2528,17.6
2529,18.6
2530,19.400000000000002
2531,20.2
2532,20.8
2533,20.8
2534,21.1
2535,20.2
2536,20.0
2537,19.400000000000002
2538,17.6
2539,16.8
2540,15.9
2541,14.8
2542,13.4
2543,12.6
2544,11.0
2545,11.8
2546,11.4
2547,11.200000000000001
2548,10.9
2549,10.8
2550,11.4
2551,12.4
2552,13.3
2553,13.700000000000001
2554,14.0
2555,13.6
2556,13.1
2557,13.200000000000001
2558,13.700000000000001
2559,13.200000000000001
2560,13.0
2561,12.5
2562,12.200000000000001
2563,12.0
2564,11.8
2565,11.8
2566,11.4
2567,11.200000000000001
2568,11.0
2569,11.0
2570,10.8
2571,10.8
2572,10.9
2573,11.0
2574,11.1
2575,11.4
2576,12.0
2577,12.4
2578,12.8
2579,12.8
2580,12.8
2581,12.6
2582,12.0
2583,12.4
2584,12.0
2585,12.0
2586,11.6
2587,11.5
2588,11.4
2589,11.4
2590,11.3
2591,11.200000000000001
2592,11.1
2593,11.200000000000001
2594,11.200000000000001
2595,11.1
2596,11.200000000000001
2597,11.200000000000001
2598,11.4
2599,12.3
2600,13.8
2601,16.4
2602,18.900000000000002
2603,20.400000000000002
2604,21.8
2605,21.400000000000002
2606,21.5
2607,21.5
2608,20.3
2609,18.900000000000002
2610,17.2
2611,15.3
2612,13.200000000000001
2613,11.6
2614,10.9
2615,10.0
2616,7.6000000000000005
2617,9.200000000000001
2618,8.6
2619,8.0
2620,7.4
2621,7.9
2622,9.0
2623,10.8
2624,13.700000000000001
2625,16.1
2626,20.1
2627,21.2
2628,20.8
2629,21.3
2630,20.7
2631,20.3
2632,19.2
2633,17.900000000000002
2634,15.700000000000001
2635,14.1
2636,12.700000000000001
2637,10.8
2638,9.1
2639,8.2
2640,5.8
2641,7.8
2642,7.1000000000000005
2643,6.4
2644,5.2
2645,5.4
2646,8.4
2647,9.5
2648,13.4
2649,15.200000000000001
2650,18.0
2651,20.0
2652,21.6
2653,22.6
2654,23.400000000000002
2655,23.8
2656,23.6
2657,22.6
2658,18.400000000000002
2659,16.9
2660,15.4
2661,14.200000000000001
2662,12.8
2663,11.5
2664,7.8
2665,10.200000000000001
2666,9.4
2667,8.6
2668,7.4
2669,7.6000000000000005
2670,9.6
2671,12.6
2672,15.700000000000001
2673,18.900000000000002
2674,21.0
2675,22.8
2676,23.400000000000002
2677,24.6
2678,25.7
2679,26.2
2680,25.6
2681,24.400000000000002
2682,21.2
2683,18.3
2684,16.2
2685,14.6
2686,13.1
2687,12.0
2688,9.4
2689,10.700000000000001
2690,10.1
2691,9.700000000000001
2692,9.0
2693,9.4
2694,11.4
2695,14.200000000000001
2696,17.0
2697,19.8
2698,21.900000000000002
2699,23.900000000000002
2700,25.2
2701,26.2
2702,27.3
2703,27.400000000000002
2704,26.6
2705,25.2
2706,21.400000000000002
2707,18.8
2708,17.2
2709,16.4
2710,15.0
2711,13.200000000000001
2712,10.8
2713,12.6
2714,12.0
2715,11.5
2716,10.4
2717,10.4
2718,12.1
2719,15.1
2720,17.2
2721,19.8
2722,21.2
2723,22.8
2724,24.8
2725,25.6
2726,26.0
2727,25.8
2728,24.2
2729,22.0
2730,21.1
2731,19.8
2732,18.2
2733,16.4
2734,15.8
2735,14.8
2736,11.8
2737,14.4
2738,13.200000000000001
2739,12.6
2740,11.6
2741,11.8
2742,13.0
2743,15.4
2744,18.8
2745,21.8
2746,23.6
2747,24.8
2748,25.400000000000002
2749,25.8
2750,26.400000000000002
2751,25.6
2752,23.6
2753,24.0
2754,22.1
2755,19.8
2756,17.6
2757,16.2
2758,15.0
2759,13.8
2760,11.200000000000001
2761,12.6
2762,12.1
2763,11.6
2764,10.8
2765,11.0
2766,12.8
2767,15.4
2768,18.6
2769,21.8
2770,23.6
2771,24.2
2772,25.400000000000002
2773,26.0
2774,26.6
2775,26.2
2776,25.400000000000002
2777,23.8
2778,21.6
2779,19.2
2780,17.400000000000002
2781,16.4
2782,15.6
2783,14.8
2784,12.4
2785,14.200000000000001
2786,13.1
2787,12.8
2788,11.8
2789,11.4
2790,11.6
2791,12.6
2792,15.0
2793,17.6
2794,19.2
2795,21.1
2796,23.0
2797,24.0
2798,25.2
2799,24.8
2800,24.8
2801,22.6
2802,20.2
2803,18.400000000000002
2804,16.6
2805,16.0
2806,15.1
2807,14.0
2808,10.9
2809,12.6
2810,12.0
2811,11.4
2812,10.4
2813,11.0
2814,12.200000000000001
2815,15.0
2816,17.6
2817,20.6
2818,22.8
2819,25.6
2820,27.8
2821,27.8
2822,25.7
2823,23.0
2824,21.400000000000002
2825,20.0
2826,19.0
2827,18.5
2828,18.7
2829,18.400000000000002
2830,17.400000000000002
2831,16.4
2832,13.200000000000001
2833,15.4
2834,14.700000000000001
2835,14.0
2836,13.0
2837,13.6
2838,16.0
2839,18.2
2840,19.8
2841,23.6
2842,25.8
2843,26.6
2844,27.400000000000002
2845,27.6
2846,26.400000000000002
2847,25.6
2848,23.6
2849,21.8
2850,20.0
2851,16.2
2852,15.4
2853,15.0
2854,14.4
2855,13.8
2856,11.4
2857,13.0
2858,12.4
2859,11.8
2860,11.6
2861,11.8
2862,13.6
2863,16.8
2864,18.2
2865,22.8
2866,22.5
2867,23.5
2868,23.0
2869,24.2
2870,25.400000000000002
2871,25.400000000000002
2872,25.2
2873,23.1
2874,21.8
2875,19.400000000000002
2876,17.2
2877,16.0
2878,15.1
2879,14.0
2880,12.8
2881,12.0
2882,11.9
2883,11.1
2884,10.5
2885,10.8
2886,12.700000000000001
2887,15.5
2888,18.7
2889,20.6
2890,23.6
2891,23.8
2892,24.6
2893,25.6
2894,25.6
2895,25.400000000000002
2896,24.6
2897,22.6
2898,21.1
2899,19.400000000000002
2900,17.2
2901,15.8
2902,15.0
2903,14.4
2904,13.6
2905,12.8
2906,12.200000000000001
2907,11.6
2908,11.200000000000001
2909,12.6
2910,13.5
2911,15.0
2912,17.400000000000002
2913,20.400000000000002
2914,22.400000000000002
2915,23.900000000000002
2916,25.2
2917,27.400000000000002
2918,17.1
2919,16.2
2920,15.200000000000001
2921,16.2
2922,15.700000000000001
2923,14.9
2924,14.1
2925,14.0
2926,13.200000000000001
2927,12.8
2928,12.200000000000001
2929,11.9
2930,11.4
2931,10.8
2932,11.0
2933,11.200000000000001
2934,11.8
2935,12.9
2936,14.8
2937,17.400000000000002
2938,18.2
2939,19.400000000000002
2940,21.400000000000002
2941,21.8
2942,21.400000000000002
2943,21.400000000000002
2944,22.0
2945,20.8
2946,19.6
2947,18.8
2948,17.6
2949,16.8
2950,16.2
2951,15.8
2952,15.200000000000001
2953,14.8
2954,14.4
2955,14.200000000000001
2956,12.4
2957,11.8
2958,12.200000000000001
2959,13.6
2960,15.0
2961,16.7
2962,18.7
2963,19.6
2964,21.3
2965,22.5
2966,20.3
2967,18.0
2968,18.3
2969,17.2
2970,15.8
2971,15.5
2972,15.0
2973,14.8
2974,14.6
2975,14.5
2976,14.4
2977,14.0
2978,13.6
2979,13.0
2980,13.0
2981,13.4
2982,13.200000000000001
2983,14.4
2984,15.8
2985,16.6
2986,17.400000000000002
2987,19.0
2988,17.400000000000002
2989,18.0
2990,18.6
2991,18.400000000000002
2992,18.8
2993,18.0
2994,17.6
2995,17.3
2996,17.0
2997,16.4
2998,15.9
2999,15.4
3000,14.8
3001,14.3
3002,13.8
3003,13.4
3004,13.200000000000001
3005,13.4
3006,13.6
3007,13.8
3008,14.3
3009,15.200000000000001
3010,16.2
3011,16.5
3012,17.1
3013,18.0
3014,17.8
3015,18.8
3016,18.2
3017,16.9
3018,16.3
3019,15.9
3020,15.4
3021,15.0
3022,14.8
3023,14.4
3024,14.0
3025,13.8
3026,13.700000000000001
3027,13.5
3028,13.4
3029,13.5
3030,13.6
3031,14.9
3032,15.4
3033,16.6
3034,17.900000000000002
3035,18.400000000000002
3036,20.6
3037,22.0
3038,22.400000000000002
3039,21.0
3040,21.400000000000002
3041,19.3
3042,17.8
3043,16.2
3044,14.6
3045,14.0
3046,13.4
3047,12.200000000000001
3048,11.6
3049,10.8
3050,10.0
3051,9.6
3052,9.5
3053,9.4
3054,11.0
3055,13.700000000000001
3056,15.6
3057,17.8
3058,20.2
3059,21.400000000000002
3060,22.6
3061,23.400000000000002
3062,21.5
3063,23.0
3064,20.6
3065,19.400000000000002
3066,18.0
3067,16.4
3068,15.200000000000001
3069,14.200000000000001
3070,13.8
3071,13.5
3072,13.200000000000001
3073,12.700000000000001
3074,12.0
3075,11.6
3076,10.4
3077,10.6
3078,12.8
3079,14.8
3080,16.6
3081,19.400000000000002
3082,21.8
3083,22.2
3084,22.2
3085,21.8
3086,21.2
3087,17.0
3088,15.4
3089,14.8
3090,14.4
3091,13.9
3092,13.4
3093,12.8
3094,12.4
3095,12.0
3096,11.6
3097,10.9
3098,10.200000000000001
3099,9.6
3100,9.4
3101,9.8
3102,11.3
3103,13.1
3104,15.1
3105,17.2
3106,18.8
3107,21.1
3108,22.2
3109,23.0
3110,22.2
3111,18.1
3112,18.5
3113,17.400000000000002
3114,17.7
3115,16.1
3116,14.200000000000001
3117,14.0
3118,13.4
3119,12.9
3120,12.200000000000001
3121,11.9
3122,11.6
3123,11.3
3124,11.4
3125,11.8
3126,12.200000000000001
3127,14.0
3128,16.4
3129,18.400000000000002
3130,19.2
3131,21.6
3132,21.2
3133,22.1
3134,22.400000000000002
3135,23.8
3136,22.6
3137,22.2
3138,20.6
3139,18.6
3140,15.8
3141,15.4
3142,14.8
3143,14.200000000000001
3144,13.8
3145,12.4
3146,11.8
3147,11.200000000000001
3148,11.4
3149,11.6
3150,13.200000000000001
3151,16.2
3152,18.8
3153,20.3
3154,21.2
3155,23.3
3156,22.6
3157,23.1
3158,23.7
3159,23.1
3160,21.5
3161,19.400000000000002
3162,18.6
3163,17.1
3164,15.6
3165,14.8
3166,14.200000000000001
3167,13.8
3168,13.5
3169,13.0
3170,12.200000000000001
3171,11.0
3172,11.0
3173,11.200000000000001
3174,11.8
3175,15.8
3176,18.0
3177,19.8
3178,21.7
3179,22.6
3180,23.6
3181,21.400000000000002
3182,23.2
3183,19.0
3184,16.6
3185,14.4
3186,14.8
3187,14.3
3188,13.8
3189,13.6
3190,13.0
3191,12.4
3192,11.8
3193,11.4
3194,10.9
3195,10.4
3196,10.200000000000001
3197,11.0
3198,12.200000000000001
3199,14.200000000000001
3200,17.0
3201,14.9
3202,15.8
3203,17.0
3204,19.8
3205,19.8
3206,19.5
3207,18.8
3208,19.2
3209,18.400000000000002
3210,18.0
3211,17.2
3212,16.7
3213,15.0
3214,14.200000000000001
3215,13.9
3216,12.8
3217,13.0
3218,13.4
3219,13.4
3220,12.5
3221,12.700000000000001
3222,14.1
3223,14.700000000000001
3224,16.8
3225,17.8
3226,19.1
3227,16.8
3228,16.2
3229,16.2
3230,15.4
3231,16.8
3232,15.4
3233,13.4
3234,13.0
3235,12.700000000000001
3236,12.4
3237,10.8
3238,10.200000000000001
3239,9.8
3240,9.200000000000001
3241,9.200000000000001
3242,9.0
3243,9.0
3244,9.0
3245,9.0
3246,9.8
3247,11.4
3248,13.6
3249,15.200000000000001
3250,16.4
3251,17.400000000000002
3252,18.0
3253,17.6
3254,18.3
3255,19.400000000000002
3256,16.4
3257,16.0
3258,15.6
3259,14.200000000000001
3260,13.6
3261,12.0
3262,10.8
3263,9.9
3264,8.6
3265,8.3
3266,8.0
3267,7.9
3268,7.4
3269,8.2
3270,10.4
3271,13.4
3272,14.8
3273,17.1
3274,18.6
3275,18.6
3276,20.400000000000002
3277,20.8
3278,21.2
3279,22.1
3280,20.0
3281,19.0
3282,17.6
3283,16.5
3284,15.4
3285,13.6
3286,12.6
3287,11.6
3288,10.200000000000001
3289,9.4
3290,8.700000000000001
3291,8.0
3292,8.6
3293,9.200000000000001
3294,10.4
3295,13.4
3296,15.3
3297,17.8
3298,20.1
3299,20.400000000000002
3300,20.8
3301,21.2
3302,21.2
3303,18.1
3304,17.400000000000002
3305,16.8
3306,14.700000000000001
3307,14.200000000000001
3308,13.9
3309,12.4
3310,11.700000000000001
3311,11.200000000000001
3312,10.8
3313,10.0
3314,9.700000000000001
3315,9.5
3316,9.200000000000001
3317,10.1
3318,11.700000000000001
3319,12.1
3320,13.0
3321,15.200000000000001
3322,15.6
3323,16.6
3324,17.400000000000002
3325,19.900000000000002
3326,19.400000000000002
3327,17.8
3328,17.6
3329,18.3
3330,16.6
3331,14.4
3332,12.9
3333,12.0
3334,11.4
3335,10.8
3336,10.4
3337,9.6
3338,9.200000000000001
3339,8.8
3340,9.0
3341,10.200000000000001
3342,11.700000000000001
3343,14.200000000000001
3344,16.8
3345,19.2
3346,21.400000000000002
3347,20.8
3348,21.2
3349,21.2
3350,21.6
3351,20.2
3352,19.7
3353,19.1
3354,17.8
3355,16.9
3356,15.8
3357,15.0
3358,14.200000000000001
3359,13.6
3360,13.1
3361,12.700000000000001
3362,12.1
3363,11.4
3364,11.6
3365,12.0
3366,13.200000000000001
3367,14.8
3368,18.400000000000002
3369,19.400000000000002
3370,22.0
3371,23.0
3372,23.2
3373,22.6
3374,21.0
3375,15.6
3376,13.4
3377,13.6
3378,13.200000000000001
3379,13.1
3380,13.0
3381,12.200000000000001
3382,11.5
3383,10.8
3384,10.6
3385,10.4
3386,10.200000000000001
3387,10.0
3388,10.6
3389,11.1
3390,11.6
3391,13.6
3392,15.4
3393,17.400000000000002
3394,18.5
3395,20.400000000000002
3396,21.8
3397,21.900000000000002
3398,23.0
3399,24.2
3400,22.8
3401,22.900000000000002
3402,21.400000000000002
3403,19.2
3404,17.400000000000002
3405,16.2
3406,15.9
3407,15.4
3408,15.0
3409,14.4
3410,13.9
3411,13.200000000000001
3412,13.4
3413,14.0
3414,15.700000000000001
3415,18.0
3416,19.400000000000002
3417,21.0
3418,22.6
3419,20.900000000000002
3420,19.2
3421,20.8
3422,22.2
3423,21.8
3424,21.400000000000002
3425,20.400000000000002
3426,18.400000000000002
3427,16.2
3428,15.200000000000001
3429,15.0
3430,14.4
3431,14.0
3432,13.8
3433,13.200000000000001
3434,12.8
3435,12.200000000000001
3436,11.8
3437,12.8
3438,13.6
3439,15.4
3440,17.1
3441,19.400000000000002
3442,21.2
3443,21.1
3444,23.0
3445,25.2
3446,23.0
3447,20.900000000000002
3448,20.6
3449,21.900000000000002
3450,19.900000000000002
3451,18.2
3452,17.6
3453,16.9
3454,16.1
3455,15.0
3456,14.200000000000001
3457,13.6
3458,13.0
3459,12.5
3460,12.4
3461,12.6
3462,14.4
3463,16.6
3464,19.0
3465,20.6
3466,22.3
3467,24.2
3468,21.8
3469,19.2
3470,20.6
3471,21.8
3472,22.8
3473,21.0
3474,20.1
3475,19.1
3476,18.1
3477,17.3
3478,16.5
3479,15.8
3480,15.0
3481,14.4
3482,13.9
3483,13.4
3484,13.200000000000001
3485,13.4
3486,15.4
3487,16.8
3488,18.2
3489,20.0
3490,22.6
3491,22.6
3492,21.6
3493,21.400000000000002
3494,23.8
3495,25.400000000000002
3496,16.6
3497,17.6
3498,17.2
3499,16.8
3500,16.4
3501,16.0
3502,15.6
3503,15.0
3504,14.4
3505,13.6
3506,13.200000000000001
3507,12.700000000000001
3508,12.6
3509,13.4
3510,14.0
3511,15.6
3512,18.0
3513,20.400000000000002
3514,22.900000000000002
3515,25.0
3516,26.8
3517,26.8
3518,27.0
3519,26.900000000000002
3520,25.0
3521,23.5
3522,22.400000000000002
3523,21.400000000000002
3524,20.2
3525,20.0
3526,19.1
3527,17.900000000000002
3528,16.2
3529,15.9
3530,15.4
3531,14.9
3532,15.0
3533,15.4
3534,16.9
3535,19.1
3536,21.0
3537,21.8
3538,23.400000000000002
3539,25.1
3540,26.400000000000002
3541,18.8
3542,16.4
3543,16.8
3544,17.0
3545,17.6
3546,17.400000000000002
3547,16.8
3548,15.9
3549,15.5
3550,15.0
3551,14.6
3552,14.200000000000001
3553,13.6
3554,13.0
3555,12.5
3556,13.3
3557,14.0
3558,14.6
3559,16.3
3560,18.8
3561,21.6
3562,23.8
3563,25.400000000000002
3564,26.6
3565,26.400000000000002
3566,25.2
3567,24.2
3568,23.8
3569,23.2
3570,21.6
3571,20.3
3572,19.1
3573,17.8
3574,16.7
3575,15.5
3576,15.0
3577,14.5
3578,14.0
3579,13.6
3580,14.5
3581,15.4
3582,17.1
3583,19.0
3584,21.2
3585,21.900000000000002
3586,22.3
3587,23.900000000000002
3588,26.400000000000002
3589,24.0
3590,20.5
3591,20.0
3592,21.400000000000002
3593,20.400000000000002
3594,19.1
3595,18.0
3596,16.4
3597,15.9
3598,15.1
3599,14.4
3600,14.0
3601,13.4
3602,12.9
3603,12.200000000000001
3604,13.0
3605,13.4
3606,14.200000000000001
3607,16.2
3608,18.1
3609,20.400000000000002
3610,22.2
3611,24.0
3612,26.0
3613,24.2
3614,21.6
3615,20.6
3616,21.0
3617,19.6
3618,19.400000000000002
3619,18.6
3620,17.2
3621,16.2
3622,15.8
3623,15.4
3624,14.8
3625,14.200000000000001
3626,13.6
3627,13.200000000000001
3628,13.4
3629,13.8
3630,15.6
3631,18.0
3632,20.400000000000002
3633,22.8
3634,25.1
3635,26.8
3636,27.8
3637,19.400000000000002
3638,18.2
3639,18.0
3640,18.400000000000002
3641,18.6
3642,18.6
3643,17.6
3644,17.3
3645,16.4
3646,15.6
3647,15.0
