YEAR;MO;DY;HR;T2M;WS10M;WS50M;WD10M
2021;10;14;12;8.11;8.55;10.07;36.61
2021;10;14;13;8.05;8.35;9.86;36.1
2021;10;14;14;7.69;8.22;9.83;35.68
2021;10;14;15;7;7.84;9.57;35.18
2021;10;14;16;5.62;7.03;9.04;35
2021;10;14;17;3.51;6.04;8.83;34.51
2021;10;14;18;2.44;6.55;9.08;36.56
2021;10;14;19;1.94;7.17;9.7;38.77
2021;10;14;20;1.62;7.48;10.03;37.49
2021;10;14;21;1.41;8.38;11;39.29
2021;10;14;22;1.26;8.05;10.74;39.96
2021;10;14;23;1.14;8.06;10.7;38.07
2021;10;15;0;0.98;7.8;10.27;39.43
2021;10;15;1;0.83;7.82;10.23;39.57
2021;10;15;2;0.72;7.87;10.25;38.51
2021;10;15;3;0.72;8.05;10.43;37.04
2021;10;15;4;0.78;8.28;10.65;37.98
2021;10;15;5;0.9;8.52;11.04;40.2
2021;10;15;6;1.18;8.76;11.15;42.51
2021;10;15;7;2.58;9.28;11.11;43.98
2021;10;15;8;4.61;9.96;11.83;47.54
2021;10;15;9;6.53;10.26;12.14;50.75
2021;10;15;10;7.86;10.09;11.89;52.58
2021;10;15;11;8.45;9.55;11.13;52.91
2021;10;15;12;8.55;8.9;10.3;52.67
2021;10;15;13;8.25;8.24;9.49;52.55
2021;10;15;14;7.52;7.63;8.85;50.74
2021;10;15;15;6.67;7.03;8.25;47.57
2021;10;15;16;5.62;6.34;7.73;42.85
2021;10;15;17;4.56;6.15;7.93;40.51
2021;10;15;18;3.85;6.49;8.19;41.34
2021;10;15;19;3.39;6.7;8.28;42.45
2021;10;15;20;3.19;6.63;8.19;42.04
2021;10;15;21;3.13;6.75;8.41;41.15
2021;10;15;22;3.13;6.81;8.63;40.07
2021;10;15;23;3.19;6.83;8.85;41.29
2021;10;16;0;3.27;6.7;8.86;42.92
2021;10;16;1;3.34;6.54;8.81;43.65
2021;10;16;2;3.42;6.39;8.71;42.57
2021;10;16;3;3.51;6.27;8.64;41.06
2021;10;16;4;3.57;6.39;8.75;40.68
2021;10;16;5;3.61;6.56;8.93;41.47
2021;10;16;6;3.75;6.72;8.97;41.94
2021;10;16;7;5.12;7.27;8.57;42.47
2021;10;16;8;7.1;7.89;9.27;45.64
2021;10;16;9;8.99;7.92;9.24;51.24
2021;10;16;10;10.34;7.26;8.37;55.83
2021;10;16;11;11.42;6.41;7.28;58.96
2021;10;16;12;12.31;5.67;6.37;60.01
2021;10;16;13;12.83;5.11;5.72;59.59
2021;10;16;14;12.8;4.73;5.32;57.62
2021;10;16;15;12.08;4.42;5.11;54.49
2021;10;16;16;10.31;3.25;4.98;50.07
2021;10;16;17;6.65;2.73;5.22;44.19
2021;10;16;18;5.43;2.84;5.42;40.87
2021;10;16;19;4.62;2.92;5.66;39.69
2021;10;16;20;3.88;2.94;5.6;38.52
2021;10;16;21;3.31;3.03;5.8;39.88
2021;10;16;22;2.83;3.12;5.93;42.16
2021;10;16;23;2.54;3.1;5.92;43.67
2021;10;17;0;2.35;3.04;5.85;44.9
2021;10;17;1;2.21;2.95;5.69;46.29
2021;10;17;2;1.99;2.9;5.55;47.62
2021;10;17;3;1.77;2.9;5.43;49.15
2021;10;17;4;1.66;2.89;5.39;49.6
2021;10;17;5;1.51;2.89;5.38;49.38
2021;10;17;6;1.66;2.87;5.38;49.64
2021;10;17;7;4.56;3.72;4.72;49.69
2021;10;17;8;7.29;3.6;3.62;51.79
2021;10;17;9;10.89;2.81;2.98;65.57
2021;10;17;10;13.87;1.89;2.1;92.84
2021;10;17;11;15.01;1.39;1.55;110.78
2021;10;17;12;15.62;0.96;1.05;128.08
2021;10;17;13;15.83;0.63;0.61;150.88
2021;10;17;14;15.59;0.4;0.27;183.37
2021;10;17;15;14.98;0.33;0.19;221.19
2021;10;17;16;13.73;0.41;0.49;254.36
2021;10;17;17;12.33;0.57;0.74;291.66
2021;10;17;18;11.46;0.79;1.04;341.03
2021;10;17;19;10.06;1.08;1.44;14.24
2021;10;17;20;8.73;1.36;1.83;37.99
2021;10;17;21;7.98;1.64;2.19;51.17
2021;10;17;22;7.05;1.78;2.37;57.57
2021;10;17;23;6.31;1.8;2.4;60.66
2021;10;18;0;5.69;1.77;2.33;60.72
2021;10;18;1;5.33;1.71;2.2;57.69
2021;10;18;2;5.15;1.62;2.05;51.86
2021;10;18;3;4.73;1.73;2.23;42.06
2021;10;18;4;4.02;1.99;2.65;36.69
2021;10;18;5;3.15;2.29;3.17;36.4
2021;10;18;6;2.72;2.47;3.58;38.97
2021;10;18;7;6.03;2.63;3.63;42.59
2021;10;18;8;8.83;2.91;2.92;44.24
2021;10;18;9;12.68;1.85;1.84;44.31
2021;10;18;10;15.35;0.76;0.88;24.44
2021;10;18;11;16.33;0.65;0.83;345.29
2021;10;18;12;16.93;0.74;0.93;328.83
2021;10;18;13;17.14;0.7;0.89;325.43
2021;10;18;14;16.96;0.71;0.89;327.19
2021;10;18;15;16.3;0.87;1.09;338.48
2021;10;18;16;14.65;0.89;1.29;342.04
2021;10;18;17;12.76;1.38;2.02;1.62
2021;10;18;18;10.47;2.17;3.21;20
2021;10;18;19;8.26;2.7;4.18;30.65
2021;10;18;20;7.05;2.96;4.79;39.96
2021;10;18;21;6.05;2.92;5.26;45.54
2021;10;18;22;5.18;2.99;5.68;46.27
2021;10;18;23;4.51;3.1;5.81;45
2021;10;19;0;4.01;3.05;5.76;46.45
2021;10;19;1;3.61;2.98;5.64;50
2021;10;19;2;3.15;2.85;5.28;48
2021;10;19;3;2.8;2.82;5.08;45
2021;10;19;4;2.48;2.8;5;43.98
2021;10;19;5;2.12;2.81;5.05;42.97
2021;10;19;6;2.06;2.84;5.28;40.65
2021;10;19;7;4.78;4.01;4.78;41.29
2021;10;19;8;7.32;3.5;3.47;45.81
2021;10;19;9;10.67;2.13;2.08;50.52
2021;10;19;10;13.78;0.93;1.24;326.98
2021;10;19;11;15.43;1.88;2.11;287.45
2021;10;19;12;16.19;2.15;2.35;278.37
2021;10;19;13;16.48;2.3;2.49;274.29
2021;10;19;14;16.34;2.25;2.49;273.99
2021;10;19;15;15.51;1.88;2.37;271.43
2021;10;19;16;13.05;1.44;2.29;259.97
2021;10;19;17;11.38;1.46;2.05;261.04
2021;10;19;18;10.76;1.17;1.61;274.22
2021;10;19;19;10.58;0.83;1.08;284.17
2021;10;19;20;10.4;0.5;0.61;298.18
2021;10;19;21;9.99;0.21;0.25;342.9
2021;10;19;22;9.37;0.32;0.38;57.85
2021;10;19;23;8.76;0.47;0.56;76.43
2021;10;20;0;8.23;0.56;0.67;81.98
2021;10;20;1;7.74;0.65;0.78;88.62
2021;10;20;2;7.26;0.65;0.78;96.95
2021;10;20;3;6.87;0.61;0.73;107.05
2021;10;20;4;6.45;0.6;0.71;107.49
2021;10;20;5;5.87;0.74;0.9;94.81
2021;10;20;6;4.91;0.97;1.26;88.15
2021;10;20;7;6.43;1.17;1.61;87.31
2021;10;20;8;9.08;1.38;1.36;99.46
2021;10;20;9;12;1.03;1.05;168.18
2021;10;20;10;14.24;1.83;1.88;213.35
2021;10;20;11;15.82;2.92;2.99;224.46
2021;10;20;12;16.09;3.61;3.73;226.05
2021;10;20;13;15.83;3.98;4.18;227.39
2021;10;20;14;15.16;3.96;4.26;227.88
2021;10;20;15;14.12;3.54;4.02;226.88
2021;10;20;16;11.87;2.09;3.42;221.21
2021;10;20;17;9.04;2.04;3.04;210.7
2021;10;20;18;8.35;1.96;2.87;201.76
2021;10;20;19;7.81;1.91;2.76;197.4
2021;10;20;20;7.29;1.88;2.73;192.99
2021;10;20;21;6.75;1.89;2.76;185.95
2021;10;20;22;6.63;1.95;2.94;177.94
2021;10;20;23;6.74;2.09;3.3;174.63
2021;10;21;0;7.2;2.19;3.77;174.68
2021;10;21;1;7.94;2.25;4.33;177.02
2021;10;21;2;8.58;2.34;4.74;178.47
2021;10;21;3;9.08;2.72;5.35;178.19
2021;10;21;4;9.64;3.82;6.53;177.3
2021;10;21;5;10.01;4.53;6.97;176.34
2021;10;21;6;10.11;4.57;7.08;177.06
2021;10;21;7;10.93;5.17;6.83;178.09
2021;10;21;8;11.82;6.15;7.76;183.28
2021;10;21;9;12.63;6.94;8.43;189.07
2021;10;21;10;13.38;7.21;8.55;192.2
2021;10;21;11;13.71;7.24;8.48;192.03
2021;10;21;12;13.94;7.15;8.33;192.24
2021;10;21;13;13.65;6.84;7.99;193.48
2021;10;21;14;13.05;6.36;7.55;194.74
2021;10;21;15;12.19;5.4;6.6;193.9
2021;10;21;16;11.4;3.93;5.66;190.89
2021;10;21;17;10.82;3.18;5.4;187.61
2021;10;21;18;10.37;2.59;4.98;182.77
2021;10;21;19;10.14;2.33;4.73;178.08
2021;10;21;20;10.14;2.33;4.75;175.57
2021;10;21;21;10.26;2.22;4.35;169.48
2021;10;21;22;10.31;2.19;4.33;162.54
2021;10;21;23;10.54;2.47;4.69;161.91
2021;10;22;0;10.7;2.25;4.53;160.94
2021;10;22;1;10.76;2.12;4.41;163.3
2021;10;22;2;10.62;2.05;4.13;163.64
2021;10;22;3;10.24;2.25;4.1;166.35
2021;10;22;4;10.04;2.28;3.83;168.15
2021;10;22;5;9.94;2.32;3.96;169.11
2021;10;22;6;10.23;2.35;4.25;173.13
2021;10;22;7;12.05;2.23;4.12;171.73
2021;10;22;8;13.29;3.29;4.01;170.98
2021;10;22;9;13.7;3.53;4.06;168.52
2021;10;22;10;14.23;3.83;4.41;172.27
2021;10;22;11;14.52;4.12;4.7;180.54
2021;10;22;12;14.71;4.21;4.8;186.4
2021;10;22;13;14.44;4.2;4.88;188.45
2021;10;22;14;14.08;3.98;4.77;187.78
2021;10;22;15;13.54;2.97;4.01;184.98
2021;10;22;16;12.4;1.97;3.86;181.59
2021;10;22;17;11.19;2.05;3.78;175.2
2021;10;22;18;10.81;2;3.5;166.18
2021;10;22;19;10.83;1.88;3.35;159.83
2021;10;22;20;10.93;1.79;3.22;158.01
2021;10;22;21;11.11;1.69;2.86;160.9
2021;10;22;22;11.48;1.5;2.41;166.76
2021;10;22;23;11.77;1.27;2.02;182.11
2021;10;23;0;12.02;0.95;1.45;197.69
2021;10;23;1;12.41;0.4;0.54;227.35
2021;10;23;2;12.47;0.64;0.97;3.49
2021;10;23;3;11.55;1.59;2.49;25.68
2021;10;23;4;11.02;2.03;3.67;33.87
2021;10;23;5;10.69;2.3;4.58;37.14
2021;10;23;6;10.4;3.29;5.78;42.59
2021;10;23;7;9.98;4.98;6.71;44.49
2021;10;23;8;9.22;5.96;6.93;43.78
2021;10;23;9;8.68;6.71;7.68;45.76
2021;10;23;10;8.62;6.96;7.88;47.5
2021;10;23;11;8.92;6.91;7.69;49.27
2021;10;23;12;9.52;6.67;7.38;49.22
2021;10;23;13;10.12;6.49;7.2;49.15
2021;10;23;14;10.26;6.16;6.85;48.86
2021;10;23;15;9.82;5.79;6.55;47.9
2021;10;23;16;8.45;4.74;6.17;44.2
2021;10;23;17;6.29;4.04;6.82;39.35
2021;10;23;18;5.66;5;7.3;37.44
2021;10;23;19;5.02;5.91;7.76;37.32
2021;10;23;20;4.37;6.71;8.29;38.47
2021;10;23;21;3.82;7.3;8.79;39.79
2021;10;23;22;3.54;7.46;9.06;41.3
2021;10;23;23;3.57;7.4;9.23;43.25
2021;10;24;0;3.64;7.37;9.32;44.48
2021;10;24;1;3.67;7.29;9.29;45.26
2021;10;24;2;3.58;7.23;9.23;46.01
2021;10;24;3;3.46;7.21;9.19;46.19
2021;10;24;4;3.33;7.18;9.13;45.88
2021;10;24;5;3.2;7.08;9;45.94
2021;10;24;6;3.08;7.11;9.02;46.07
2021;10;24;7;3.83;7.45;8.83;47.42
2021;10;24;8;5.56;7.81;8.99;50.32
2021;10;24;9;7.62;7.9;9.17;51.54
2021;10;24;10;9.27;7.63;8.83;52.03
2021;10;24;11;10.33;7.32;8.53;53.15
2021;10;24;12;10.95;7.02;8.21;55.02
2021;10;24;13;11.23;6.71;7.91;56.68
2021;10;24;14;11.08;6.35;7.62;57.91
2021;10;24;15;10.22;5.61;7.09;57.93
2021;10;24;16;7.36;3.71;6.89;56.08
2021;10;24;17;3.94;3.62;7.37;54.84
2021;10;24;18;2.96;3.67;7.4;54.18
2021;10;24;19;2.19;3.81;7.6;53.83
2021;10;24;20;1.49;3.94;7.58;52.09
2021;10;24;21;0.73;3.94;7.37;51.77
2021;10;24;22;0.21;3.91;7.33;53.77
2021;10;24;23;-0.25;3.74;7.09;56.24
2021;10;25;0;-0.7;3.56;6.78;55.27
2021;10;25;1;-1;3.46;6.49;53.62
2021;10;25;2;-1.25;3.41;6.28;50.77
2021;10;25;3;-1.41;3.44;6.27;48.41
2021;10;25;4;-1.52;3.51;6.5;45.45
2021;10;25;5;-1.68;3.61;6.82;43.6
2021;10;25;6;-1.85;3.59;6.83;44.29
2021;10;25;7;1.07;3.83;5.95;46.07
2021;10;25;8;4.27;4.04;4.1;45.94
2021;10;25;9;7.46;3.02;2.94;47.41
2021;10;25;10;11.01;1.82;1.75;63
2021;10;25;11;14.81;0.98;1.06;143.4
2021;10;25;12;15.97;1.03;0.92;174.33
2021;10;25;13;16.08;1.12;0.94;193.36
2021;10;25;14;15.66;1.26;1.17;210.84
2021;10;25;15;14.66;1.16;1.37;228.56
2021;10;25;16;11.79;1.12;1.59;248.65
2021;10;25;17;10.05;1.07;1.41;282.71
2021;10;25;18;9.3;1.1;1.45;319.62
2021;10;25;19;8.5;1.14;1.48;347.68
2021;10;25;20;7.55;1.19;1.54;14.49
2021;10;25;21;6.23;1.2;1.6;34.93
2021;10;25;22;5.8;1.19;1.57;52.45
2021;10;25;23;6.14;1.13;1.43;71.06
2021;10;26;0;6.04;1.01;1.25;89.56
2021;10;26;1;5.83;0.94;1.18;101.5
2021;10;26;2;5.57;0.92;1.14;104.27
2021;10;26;3;5.3;0.93;1.15;100.65
2021;10;26;4;4.23;1.06;1.35;77.61
2021;10;26;5;2.73;1.53;2.03;55.82
2021;10;26;6;1.65;1.97;2.68;48.05
2021;10;26;7;2.87;1.92;3.1;45.83
2021;10;26;8;6.02;2.65;2.92;45.24
2021;10;26;9;8.53;2.36;2.39;48.76
2021;10;26;10;11.91;1.49;1.64;52.47
2021;10;26;11;13.97;0.63;0.83;51.01
2021;10;26;12;15.07;0.16;0.39;357.27
2021;10;26;13;15.34;0.3;0.4;308.66
2021;10;26;14;15.01;0.4;0.47;313.41
2021;10;26;15;13.95;0.47;0.58;314.33
2021;10;26;16;12.29;0.77;1.03;323.25
2021;10;26;17;10.33;1.24;1.76;0.36
2021;10;26;18;8.8;1.96;2.84;24.22
2021;10;26;19;7.17;2.49;3.81;33.74
2021;10;26;20;6.17;2.73;4.59;38.38
2021;10;26;21;5.49;2.84;5.22;41.88
2021;10;26;22;4.9;3.13;5.62;44.29
2021;10;26;23;4.49;3.42;5.86;43.8
2021;10;27;0;3.9;3.46;6.07;41.71
2021;10;27;1;3.15;3.46;6.33;40.7
2021;10;27;2;2.99;3.68;6.55;39.74
2021;10;27;3;3.06;3.95;6.67;38.82
2021;10;27;4;2.97;4.33;6.81;39.43
2021;10;27;5;2.75;4.84;6.99;40.68
2021;10;27;6;2.51;5.36;7.17;41.69
2021;10;27;7;3.32;6.25;7;42.67
2021;10;27;8;5.19;6.53;6.9;44.81
2021;10;27;9;7.74;6.69;7.17;49.83
2021;10;27;10;9.9;6.16;6.69;53.25
2021;10;27;11;11.45;5.57;6.04;55.28
2021;10;27;12;12.41;4.92;5.36;56.59
2021;10;27;13;12.77;4.57;5.03;56.23
2021;10;27;14;12.69;4.39;4.95;56.54
2021;10;27;15;11.88;4.07;4.89;56.19
2021;10;27;16;9.04;2.57;4.55;51.18
2021;10;27;17;5.88;2.88;4.92;44.56
2021;10;27;18;4.8;3;5.59;43.31
2021;10;27;19;3.9;3.24;6.22;44.71
2021;10;27;20;3.26;3.65;6.61;46.22
2021;10;27;21;2.81;4.08;6.83;48.49
2021;10;27;22;2.5;4.17;6.84;50.25
2021;10;27;23;2.1;3.92;6.66;49.61
2021;10;28;0;1.62;3.59;6.36;49.14
2021;10;28;1;1.21;3.28;6.04;49.74
2021;10;28;2;0.8;3.05;5.8;48.84
2021;10;28;3;0.47;3.01;5.55;49.21
2021;10;28;4;0.33;3.04;5.34;48.02
2021;10;28;5;0.21;3.09;5.28;45.1
2021;10;28;6;0.15;3.16;5.36;42.09
2021;10;28;7;2.9;3.14;5.38;39.86
2021;10;28;8;6.42;4.16;4.45;36.29
2021;10;28;9;9.37;3.55;3.49;32.78
2021;10;28;10;12.5;2.76;2.75;31.44
2021;10;28;11;15.65;1.9;2.05;31.21
2021;10;28;12;17.3;1.53;1.76;38.57
2021;10;28;13;17.58;1.6;1.92;50.55
2021;10;28;14;17.14;1.98;2.37;56.44
2021;10;28;15;15.61;1.86;2.85;51.98
2021;10;28;16;11.69;2.19;3.3;40.96
2021;10;28;17;8.44;2.79;4.01;38.63
2021;10;28;18;6.65;3.09;4.63;41.92
2021;10;28;19;5.26;3.26;5.17;46.36
2021;10;28;20;4.18;3.28;5.56;50.61
2021;10;28;21;3.4;3.2;5.71;54.14
2021;10;28;22;3;3.18;5.51;57.95
2021;10;28;23;2.84;3.08;4.85;63.96
2021;10;29;0;3.01;2.81;4.05;71.67
2021;10;29;1;3.6;2.51;3.45;79.6
2021;10;29;2;4.26;2.25;3.01;84.63
2021;10;29;3;4.69;2.05;2.71;84.98
2021;10;29;4;4.94;1.92;2.52;81.11
2021;10;29;5;5.11;1.83;2.4;76.44
2021;10;29;6;5.2;1.79;2.33;72.75
2021;10;29;7;6.43;1.72;2.33;68.68
2021;10;29;8;9.82;1.51;2.1;65.16
2021;10;29;9;12.63;1.4;1.65;90.96
2021;10;29;10;14.52;1.78;2.2;122.43
2021;10;29;11;15.58;1.93;2.3;133.85
2021;10;29;12;16.15;1.87;2.21;142.8
2021;10;29;13;16.44;1.78;2.11;148.13
2021;10;29;14;16.09;1.64;1.91;151.48
2021;10;29;15;15.11;1.19;1.59;156.46
2021;10;29;16;13.19;0.7;0.9;167.05
2021;10;29;17;12.15;0.17;0.19;100.78
2021;10;29;18;11.01;0.81;1.01;41.86
2021;10;29;19;9.72;1.23;1.57;47.58
2021;10;29;20;7.98;1.35;1.82;56.31
2021;10;29;21;7.27;1.38;1.86;62.42
2021;10;29;22;6.9;1.33;1.79;63.13
2021;10;29;23;6.69;1.29;1.71;64.06
2021;10;30;0;6.55;1.24;1.64;65.38
2021;10;30;1;6.38;1.23;1.63;68.33
2021;10;30;2;5.98;1.33;1.78;74.33
2021;10;30;3;5.53;1.46;1.95;78.57
2021;10;30;4;5.4;1.7;2.23;83.14
2021;10;30;5;5.04;1.88;2.48;84.76
2021;10;30;6;4.55;1.99;2.63;84.38
2021;10;30;7;5.53;1.97;2.71;84.76
2021;10;30;8;9.14;1.83;2.49;87.31
2021;10;30;9;11.78;2.02;2.4;115.87
2021;10;30;10;14.01;2.58;3.04;156.46
2021;10;30;11;14.99;2.6;2.89;173.09
2021;10;30;12;15.44;2.54;2.73;183.53
2021;10;30;13;15.46;2.42;2.58;192.11
2021;10;30;14;15.07;2.26;2.45;202.57
2021;10;30;15;13.98;1.85;2.34;213.62
2021;10;30;16;11.18;1.46;2.1;220.24
2021;10;30;17;10.17;1.12;1.46;219.91
2021;10;30;18;10.08;0.56;0.7;221.63
2021;10;30;19;9.55;0.1;0.11;51.34
2021;10;30;20;8.4;0.75;0.95;58.12
2021;10;30;21;6.59;1.19;1.61;63.94
2021;10;30;22;6.09;1.51;2.01;65.83
2021;10;30;23;5.56;1.59;2.12;65.32
2021;10;31;0;5.24;1.6;2.12;66.43
2021;10;31;1;5;1.59;2.11;68.98
2021;10;31;2;4.78;1.58;2.08;71.21
2021;10;31;3;4.6;1.54;2.02;71.66
2021;10;31;4;4.05;1.48;1.98;69.27
2021;10;31;5;4.12;1.58;2.09;68.25
2021;10;31;6;3.76;1.74;2.32;69.53
2021;10;31;7;4.69;1.8;2.51;72.04
2021;10;31;8;8.31;1.78;2.34;76.02
2021;10;31;9;10.81;1.58;1.68;88.3
2021;10;31;10;13.55;1.44;1.55;140.71
2021;10;31;11;14.58;1.46;1.45;167.67
2021;10;31;12;15.06;1.56;1.48;188.33
2021;10;31;13;15.07;1.68;1.58;203.34
2021;10;31;14;14.61;1.78;1.73;214.81
2021;10;31;15;13.42;1.66;2.03;221.57
2021;10;31;16;10.53;1.57;2.29;228.84
2021;10;31;17;8.85;1.44;1.94;236.74
2021;10;31;18;8.94;1.03;1.34;251.02
2021;10;31;19;8.53;0.73;0.92;277.35
2021;10;31;20;7.89;0.6;0.74;309.71
2021;10;31;21;7.24;0.49;0.59;348.87
2021;10;31;22;6.68;0.48;0.58;62.59
2021;10;31;23;5.94;0.88;1.11;111.99
2021;11;1;0;4.45;1.21;1.63;126.87
2021;11;1;1;4.17;1.44;1.92;126.37
2021;11;1;2;4.12;1.45;2.05;121.12
2021;11;1;3;4.33;1.43;2.23;124.56
2021;11;1;4;4.55;1.47;2.3;124.2
2021;11;1;5;4.9;1.47;2.36;118.2
2021;11;1;6;5.17;1.47;2.47;111.8
2021;11;1;7;6.02;1.69;2.67;109.1
2021;11;1;8;7;2.43;2.6;108.55
2021;11;1;9;8.73;2.9;3.42;139.05
2021;11;1;10;10.69;3.6;4.17;159.28
2021;11;1;11;12.24;4.04;4.64;171.1
2021;11;1;12;13.23;4.55;5.18;178.33
2021;11;1;13;13.38;4.82;5.53;178.61
2021;11;1;14;13.21;4.99;5.9;176.41
2021;11;1;15;12.22;4.38;5.73;174.99
2021;11;1;16;9.9;2.64;5.22;171.15
2021;11;1;17;7.92;2.69;5.16;161.2
2021;11;1;18;7.66;2.78;5.73;158.26
2021;11;1;19;8.22;3.17;6.51;160.58
2021;11;1;20;9.08;4.57;7.25;161.97
2021;11;1;21;9.19;5.26;7.55;159.38
2021;11;1;22;9.29;5.31;7.48;151.93
2021;11;1;23;9.52;5.7;8.05;148.73
2021;11;2;0;9.76;5.9;8.41;148.48
2021;11;2;1;9.99;5.83;8.61;150.21
2021;11;2;2;10.22;5.86;8.72;152.34
2021;11;2;3;10.26;6.22;8.7;153.85
2021;11;2;4;10.22;5.22;7.32;154.09
2021;11;2;5;10.4;4.25;6.92;160.7
2021;11;2;6;10.87;3.43;5.99;175.82
2021;11;2;7;11.05;2.06;4.15;206.08
2021;11;2;8;13.08;3.07;3.76;249.44
2021;11;2;9;13.84;4.66;5.39;274.04
2021;11;2;10;14;5.17;5.9;277.47
2021;11;2;11;14.32;5.34;6.12;275.63
2021;11;2;12;14.48;5.25;6.03;271.62
2021;11;2;13;14.22;5;5.71;266.23
2021;11;2;14;13.63;4.69;5.41;261.67
2021;11;2;15;12.68;3.84;4.68;257.32
2021;11;2;16;10.19;2.17;3.82;248.89
2021;11;2;17;8.37;2.14;3.39;241.94
2021;11;2;18;8.17;1.93;2.94;232.71
2021;11;2;19;8;1.68;2.48;214.36
2021;11;2;20;7.39;1.76;2.55;190.76
2021;11;2;21;6.51;2.06;3.02;177.4
2021;11;2;22;5.87;2.3;3.43;170.6
2021;11;2;23;5.55;2.45;3.76;168.58
2021;11;3;0;5.33;2.6;4.11;165.92
2021;11;3;1;5.42;2.7;4.34;161.25
2021;11;3;2;5.44;2.84;4.55;159.92
2021;11;3;3;5.55;2.9;4.61;157.37
2021;11;3;4;5.91;2.88;4.55;156.99
2021;11;3;5;6.92;2.7;4.51;156.63
2021;11;3;6;7.31;2.71;4.66;158.69
2021;11;3;7;8.4;2.47;4.71;159.44
2021;11;3;8;10.49;3.51;5.67;170.12
2021;11;3;9;11.15;4.33;5.99;169.5
2021;11;3;10;11.43;4.73;6.1;166.45
2021;11;3;11;11.49;5.36;6.85;167.38
2021;11;3;12;11.41;5.97;7.68;165.45
2021;11;3;13;11.26;6.21;7.86;157.5
2021;11;3;14;11.4;7.02;8.96;152.86
2021;11;3;15;11.25;8.07;10.64;156.26
2021;11;3;16;11.82;10.64;14.02;168.65
2021;11;3;17;12.68;11.92;15.19;179.25
2021;11;3;18;13.05;11.08;14.03;182.91
2021;11;3;19;13.23;10.12;12.77;184.29
2021;11;3;20;13.4;9.2;11.63;182.48
2021;11;3;21;13.48;9.18;11.64;179.8
2021;11;3;22;13.5;9.37;11.91;176.03
2021;11;3;23;13.55;9.47;12.07;172.79
2021;11;4;0;13.65;9.47;12.16;170.55
2021;11;4;1;13.76;9.74;12.47;168.1
2021;11;4;2;13.98;10.81;13.89;167.73
2021;11;4;3;14.23;11.81;15.02;171.13
2021;11;4;4;14.36;11.95;15.11;175.35
2021;11;4;5;14.46;12.06;15.23;179
2021;11;4;6;14.42;11.65;14.61;180
2021;11;4;7;14.37;11.42;14.27;176.86
2021;11;4;8;14.47;12.13;15.02;176.97
2021;11;4;9;14.71;11.84;14.57;178.19
2021;11;4;10;14.94;11.09;13.59;177.98
2021;11;4;11;15.1;10.75;13.23;178.96
2021;11;4;12;15.26;10.21;12.53;178.77
2021;11;4;13;15.3;10.14;12.63;177.39
2021;11;4;14;15.26;9.89;12.34;178.64
2021;11;4;15;15;8.64;10.92;184.51
2021;11;4;16;14.53;6.63;8.65;195.66
2021;11;4;17;13.87;4.61;6.45;207.87
2021;11;4;18;13.15;2.88;4.67;215.16
2021;11;4;19;12.43;1.66;3.34;227.67
2021;11;4;20;11.8;1.26;2.4;253.47
2021;11;4;21;11.37;1.08;1.89;293.96
2021;11;4;22;11.04;1.13;1.9;331.83
2021;11;4;23;10.84;1.14;1.97;345.68
2021;11;5;0;10.48;1.23;2.09;341.1
2021;11;5;1;9.96;1.77;2.52;341.49
2021;11;5;2;9.31;2.26;2.92;1.19
2021;11;5;3;8.87;2.29;3.26;22.45
2021;11;5;4;8.73;2.34;3.3;33.58
2021;11;5;5;8.73;1.94;2.88;33.82
2021;11;5;6;8.86;1.27;2.19;28.78
2021;11;5;7;9.4;0.97;1.61;21.63
2021;11;5;8;10.44;1.04;1.17;21.56
2021;11;5;9;11.45;0.58;0.46;40.1
2021;11;5;10;12.87;0.72;1.13;190.7
2021;11;5;11;14.38;2.01;2.4;210.54
2021;11;5;12;14.89;1.87;2.21;217.87
2021;11;5;13;14.7;1.63;1.86;222.48
2021;11;5;14;13.98;1.7;2.01;208.57
2021;11;5;15;12.85;0.87;1.21;198.92
2021;11;5;16;12.1;0.47;0.71;107.53
2021;11;5;17;11.46;1.09;1.69;80.47
2021;11;5;18;11.2;1.28;2.09;86.49
2021;11;5;19;10.88;1.49;2.44;97.24
2021;11;5;20;10.58;1.73;2.83;85.06
2021;11;5;21;10.12;1.97;3.23;70.35
2021;11;5;22;9.9;2.05;3.55;63.34
2021;11;5;23;9.69;2.21;3.99;50.3
2021;11;6;0;9.4;3.26;4.99;41.02
2021;11;6;1;8.35;4.9;6.04;38.4
2021;11;6;2;6.99;6.1;6.91;35.4
2021;11;6;3;6.46;6.39;7.32;37.95
2021;11;6;4;6.01;6.16;7.16;41.45
2021;11;6;5;5.68;6.07;6.97;40.62
2021;11;6;6;5.51;6;6.72;39.14
2021;11;6;7;5.76;6.2;6.91;44.34
2021;11;6;8;6.4;6.08;6.58;48.8
2021;11;6;9;6.98;5.49;5.7;51.76
2021;11;6;10;7.48;4.48;4.68;53.65
2021;11;6;11;7.98;3.81;4.12;58.65
2021;11;6;12;9.06;2.38;3.48;85.3
2021;11;6;13;10.44;2.1;3.97;110.26
2021;11;6;14;11.76;2.16;3.99;121.39
2021;11;6;15;11.61;1.81;3.57;137.28
2021;11;6;16;10.49;2.13;3.7;119.67
2021;11;6;17;9.67;2.17;3.6;107.19
2021;11;6;18;9.55;2.09;3.4;89.36
2021;11;6;19;9.4;2.04;3.24;94.16
